"component","route","source","line","interaction","api_candidates","review_flags"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","186","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","194","<TouchableOpacity key={vt.id} activeOpacity={0.8} style={[styles.vtBtn, { backgroundColor: isActive ? resolveColor('var(--p)') : colors.s, borderColor: isActive ? resolveColor('var(--p)') : colors.bd }]} onPress={() => s","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","197","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","204","<TouchableOpacity style={[styles.segmentBtn, activePay === 'الكل' && { backgroundColor: resolveColor('var(--n)') }]} onPress={() => setActivePay('الكل')}>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","206","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","207","<TouchableOpacity style={[styles.segmentBtn, activePay === 'كاش' && { backgroundColor: resolveColor('var(--n)') }]} onPress={() => setActivePay('كاش')}>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","209","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","210","<TouchableOpacity style={[styles.segmentBtn, activePay === 'تأمين' && { backgroundColor: resolveColor('var(--n)') }]} onPress={() => { setActivePay('تأمين'); setStepIns(1); setShowInsModal(true); }}>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","212","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","218","<TouchableOpacity><Text style={{ fontSize: 12, fontWeight: '700', color: resolveColor('var(--pd)') }}>عرض الكل</Text></TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","224","<TouchableOpacity key={i} activeOpacity={0.7} onPress={() => setActiveSpec(sp[0])} style={[styles.specBtn, { backgroundColor: isActive ? resolveColor(sp[3]) : colors.s, borderColor: isActive ? resolveColor(sp[2]) : color","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","229","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","237","<TouchableOpacity><Text style={{ fontSize: 12, fontWeight: '700', color: resolveColor('var(--pd)') }}>عرض الكل</Text></TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","244","<TouchableOpacity key={i} activeOpacity={0.9} style={[styles.docCard, { backgroundColor: colors.s, borderColor: colors.bd, overflow: 'hidden' }]} onPress={() => go('s5', doc.n, { doc })}>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","310","<TouchableOpacity onPress={() => go('s5', doc.n, { doc })} style={{ paddingVertical: 7, paddingHorizontal: 16, borderRadius: 11, backgroundColor: colors.s }}>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","312","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","315","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","322","<TouchableOpacity><Text style={{ fontSize: 12, fontWeight: '700', color: resolveColor('var(--pd)') }}>عرض الكل</Text></TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","326","<TouchableOpacity key={i} activeOpacity={0.9} onPress={() => router.push(`/consultations/offer/${i}`)} style={[styles.promoCard, { backgroundColor: colors.s, borderColor: colors.bd } ]}>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","339","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","347","<TouchableOpacity><Text style={{ fontSize: 12, fontWeight: '700', color: resolveColor('var(--pd)') }}>عرض الكل</Text></TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","354","<TouchableOpacity key={i} activeOpacity={0.9} style={[styles.docCard, { backgroundColor: colors.s, borderColor: colors.bd, overflow: 'hidden' }]} onPress={() => go('s5', doc.n, { doc })}>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","420","<TouchableOpacity onPress={() => go('s5', doc.n, { doc })} style={{ paddingVertical: 7, paddingHorizontal: 16, borderRadius: 11, backgroundColor: colors.s }}>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","422","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","425","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","433","<TouchableOpacity onPress={() => { setFilterSort('الأعلى تقييماً'); setFilterTitle('الكل'); setFilterGender('الكل'); setFilterPrice('الكل'); setFilterAvail('الكل'); }}>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","435","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","437","<TouchableOpacity onPress={() => setShowFilter(false)}>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","439","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","446","<TouchableOpacity key={t} onPress={() => setFilterSort(t)} style={{ paddingHorizontal: 16, paddingVertical: 10, borderRadius: 12, backgroundColor: filterSort === t ? resolveColor('var(--p)') : colors.s, marginRight: isRT","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","448","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","455","<TouchableOpacity key={t} onPress={() => setFilterTitle(t)} style={{ paddingHorizontal: 16, paddingVertical: 10, borderRadius: 12, backgroundColor: filterTitle === t ? resolveColor('var(--p)') : colors.s, marginRight: is","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","457","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","464","<TouchableOpacity key={g} onPress={() => setFilterGender(g)} style={{ paddingHorizontal: 16, paddingVertical: 10, borderRadius: 12, backgroundColor: filterGender === g ? resolveColor('var(--p)') : colors.s, marginRight: ","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","466","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","473","<TouchableOpacity key={p} onPress={() => setFilterPrice(p)} style={{ paddingHorizontal: 16, paddingVertical: 10, borderRadius: 12, backgroundColor: filterPrice === p ? resolveColor('var(--p)') : colors.s, marginRight: is","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","475","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","482","<TouchableOpacity key={a} onPress={() => setFilterAvail(a)} style={{ paddingHorizontal: 16, paddingVertical: 10, borderRadius: 12, backgroundColor: filterAvail === a ? resolveColor('var(--p)') : colors.s, marginRight: is","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","484","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","488","<TouchableOpacity style={{ backgroundColor: resolveColor('var(--p)'), padding: 16, borderRadius: 16, alignItems: 'center', marginTop: 16 }} onPress={() => setShowFilter(false)}>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","490","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","503","<TouchableOpacity onPress={() => setStepIns(1)}>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","505","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","510","<TouchableOpacity onPress={() => setShowInsModal(false)}>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","512","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","518","<TouchableOpacity","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","520","onPress={() => { setInsCompany(comp); if (comp === 'الكل') { setInsClass('الكل'); setShowInsModal(false); } else { setStepIns(2); setInsClass(saudiInsurances[comp][0]); } }} style={{ padding: 16, backgroundColor: insComp","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","523","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","527","<TouchableOpacity","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","529","onPress={() => { setInsClass(cls); setShowInsModal(false); }} style={{ padding: 16, backgroundColor: insClass === cls ? resolveColor('var(--p)') : colors.s, borderRadius: 12, marginBottom: 8, borderWidth: 1, borderColor:","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","532","</TouchableOpacity>","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","571","<TouchableOpacity","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"patient","/(tabs)/consultations","patient/nabd plus/app/(tabs)/consultations/index.tsx","572","style={{ backgroundColor: resolveColor('var(--p)'), width: '100%', paddingVertical: 16, borderRadius: 16, alignItems: 'center', marginTop: 12 }} onPress={() => setShowOnboarding(false)}","/providers?type=doctor","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
