archive_path	member_path	sha256	phase0a_sha256	sha256_match	line_count	kind	role	domain	fully_read	evidence_file	evidence_section	line_ranges_read	routes_events	dto_schema_collection	consumers	auth_ownership	state_transitions	price_payment_insurance_source	tests	notes
nabdah-backend.zip	src/modules/pharmacy_ops/repositories/medicine.repository.ts	6c4ad6a42dcb53e5193ff19c7ab023abe9856dac64f22ab3d479b4977e83723f	6c4ad6a42dcb53e5193ff19c7ab023abe9856dac64f22ab3d479b4977e83723f	YES	13	OWNED_SOURCE_MEMBER	repository	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/pharmacy_ops/repositories/order.repository.ts	17033cbe1be9edd2efec6aada595c57abd36c931d76a7aac3d19d254da39cec0	17033cbe1be9edd2efec6aada595c57abd36c931d76a7aac3d19d254da39cec0	YES	13	OWNED_SOURCE_MEMBER	repository	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/home-care-compat/home-care-compat.controller.spec.ts	ad2ac086ec14df8e06f0b0e604bdef589ad34d28a4a5452ddbe73f964c78145d	ad2ac086ec14df8e06f0b0e604bdef589ad34d28a4a5452ddbe73f964c78145d	YES	34	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/home-care-compat/home-care-compat.module.ts	b695edccf37d3e82f97711e6b020032ddb08598cea074c97aa39b4e2f8ec8971	b695edccf37d3e82f97711e6b020032ddb08598cea074c97aa39b4e2f8ec8971	YES	322	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/admin-web-core.module.ts	b391bc99348f99c0f07dd18c3ba3ec51f4921935cc3e567d40705b1d8e9633a0	b391bc99348f99c0f07dd18c3ba3ec51f4921935cc3e567d40705b1d8e9633a0	YES	51	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/guards/roles.guard.ts	1e128e947121a598abd9f556513f1804c24214c3540a052faedc9c323690fc02	1e128e947121a598abd9f556513f1804c24214c3540a052faedc9c323690fc02	YES	42	OWNED_SOURCE_MEMBER	guard	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/schemas/audit-log.schema.ts	d22e2bb3835b2552c75157bc0ba917a722f30326c4b3fe0841ccb3881720b47c	d22e2bb3835b2552c75157bc0ba917a722f30326c4b3fe0841ccb3881720b47c	YES	24	OWNED_SOURCE_MEMBER	schema	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/schemas/system-config-extended.schema.ts	62f54767bf0ba84280f3370a5b4b544970133171cef6929236ca8b1a2d90a3d3	62f54767bf0ba84280f3370a5b4b544970133171cef6929236ca8b1a2d90a3d3	YES	18	OWNED_SOURCE_MEMBER	schema	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/schemas/heatmap-data.schema.ts	254b748044480d0a0fa9db73dcb36870f016d6778c7256478158869e0ed64c63	254b748044480d0a0fa9db73dcb36870f016d6778c7256478158869e0ed64c63	YES	24	OWNED_SOURCE_MEMBER	schema	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/schemas/provider.schema.ts	b8990c25f605e424301cc53e2ab93e8b0ee7476d8f6c6c6dcc567a859dfc35a8	b8990c25f605e424301cc53e2ab93e8b0ee7476d8f6c6c6dcc567a859dfc35a8	YES	33	OWNED_SOURCE_MEMBER	schema	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/schemas/commission-ledger.schema.ts	cd0220067b47b720d0a0ed0f52f166b6a49e67d1bdfa7d9417b80cb16eb685fa	cd0220067b47b720d0a0ed0f52f166b6a49e67d1bdfa7d9417b80cb16eb685fa	YES	30	OWNED_SOURCE_MEMBER	schema	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/schemas/provider-delta.schema.ts	a64c4e9cc3fff6e82a4181465cbd76de2d4d3f15cb1bc80b776a263da0b2c0cc	a64c4e9cc3fff6e82a4181465cbd76de2d4d3f15cb1bc80b776a263da0b2c0cc	YES	24	OWNED_SOURCE_MEMBER	schema	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/schemas/fraud-alert.schema.ts	a6d57f24a0df0f947361f4d8e0c1aed955bde46702ae31f1af2d8e32d0648c89	a6d57f24a0df0f947361f4d8e0c1aed955bde46702ae31f1af2d8e32d0648c89	YES	24	OWNED_SOURCE_MEMBER	schema	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/schemas/procurement-request.schema.ts	84e52fd3f85a5c4df68e6768994d7b77469a6beef09f691045a0ceda32c7f1d6	84e52fd3f85a5c4df68e6768994d7b77469a6beef09f691045a0ceda32c7f1d6	YES	21	OWNED_SOURCE_MEMBER	schema	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/schemas/withdrawal-request.schema.ts	e89753645afd7ca04a7358f23dd1c16c645fdd4833470137f4b141876beb6d35	e89753645afd7ca04a7358f23dd1c16c645fdd4833470137f4b141876beb6d35	YES	27	OWNED_SOURCE_MEMBER	schema	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/controllers/admin-config.controller.ts	be129bcf74695a5e342068fcecd2868cc41aab890350d9fbdac3a027b31de42d	be129bcf74695a5e342068fcecd2868cc41aab890350d9fbdac3a027b31de42d	YES	28	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/controllers/system-health.controller.ts	20f15c6dadd760e6e9458a63e11bb1c76bafa5addfc9eea3bcb0ce841cc9150b	20f15c6dadd760e6e9458a63e11bb1c76bafa5addfc9eea3bcb0ce841cc9150b	YES	27	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/controllers/admin-governance.controller.ts	6fbcd2d6e5be0712fdf2bd80f63851bd0352faf3030841bb81da30fef8e5c66c	6fbcd2d6e5be0712fdf2bd80f63851bd0352faf3030841bb81da30fef8e5c66c	YES	46	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/controllers/admin-extended-operations.controller.ts	870fb89384c491960a94cdeadc66923f71e0d75231f050f67be09bec98a5023e	870fb89384c491960a94cdeadc66923f71e0d75231f050f67be09bec98a5023e	YES	43	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/controllers/provider-moderation.controller.ts	034ee9674e951794466c23377f3996350adc61acdaf283a3196c3f96bdd2699d	034ee9674e951794466c23377f3996350adc61acdaf283a3196c3f96bdd2699d	YES	118	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/controllers/analytics.controller.ts	5fff994e85971d718e556ff4a22eda5b2830449cadf826ebf1e43ce34f44e3a2	5fff994e85971d718e556ff4a22eda5b2830449cadf826ebf1e43ce34f44e3a2	YES	61	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/controllers/admin-governance.controller.spec.ts	14377e4381c1bd6837188b1efd99f2fe8f200d094f897dcfd1e521208dfe2361	14377e4381c1bd6837188b1efd99f2fe8f200d094f897dcfd1e521208dfe2361	YES	11	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-web-core/controllers/finance.controller.ts	7833374246a87dbd05929f2ca89e7788bc63f9051d0264710011006e9c9dcbcf	7833374246a87dbd05929f2ca89e7788bc63f9051d0264710011006e9c9dcbcf	YES	149	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/bans/bans.service.ts	7e62e9b261ed18e652b77c3b64a15d04e2d26d6d0ccc9fd725eae43744f1bcf1	7e62e9b261ed18e652b77c3b64a15d04e2d26d6d0ccc9fd725eae43744f1bcf1	YES	53	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/bans/bans.controller.ts	1f11ddd013c050ddfcdec88946e32c5e8dccec44059bc4e0064b087cee9bb16b	1f11ddd013c050ddfcdec88946e32c5e8dccec44059bc4e0064b087cee9bb16b	YES	34	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/bans/bans.schema.ts	40e57f20cb8401fdaec89ca4c6bb288605dd75524f583d26ecc06562080d794f	40e57f20cb8401fdaec89ca4c6bb288605dd75524f583d26ecc06562080d794f	YES	31	OWNED_SOURCE_MEMBER	schema	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/bans/bans.module.ts	28b7b8af5c99f88e111c8f8340457db04bb1514b63e49754aedfd34596588644	28b7b8af5c99f88e111c8f8340457db04bb1514b63e49754aedfd34596588644	YES	15	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/bans/bans.middleware.ts	258718cd4e03d295e9758e5876d9fcae6f1f7f9c1a898c4ac4da9addc9146a70	258718cd4e03d295e9758e5876d9fcae6f1f7f9c1a898c4ac4da9addc9146a70	YES	25	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/bans/repositories/ban.repository.ts	45986326bcb89aefe116c4fe29edb317bf011b55489af4493bc84e4c62d26cfe	45986326bcb89aefe116c4fe29edb317bf011b55489af4493bc84e4c62d26cfe	YES	13	OWNED_SOURCE_MEMBER	repository	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/media/media.module.ts	d16d21e570d573439fd258216f04d022589fa9b69924ab9fe76eaf5087603134	d16d21e570d573439fd258216f04d022589fa9b69924ab9fe76eaf5087603134	YES	13	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/media/media.service.ts	662c7853c0997da847bd5b35d3315a29aca94a792079f03b2771bbb6df38ce17	662c7853c0997da847bd5b35d3315a29aca94a792079f03b2771bbb6df38ce17	YES	98	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/media/media.controller.ts	52a43b052f30327fb3b2d5e55edec79105e2c5c8ad17d09df021b1fbb107aff1	52a43b052f30327fb3b2d5e55edec79105e2c5c8ad17d09df021b1fbb107aff1	YES	173	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/media/media.controller.spec.ts	832617e2b47d50f7e1d396482004eeb87c5c9f00cf74e7f0fd1cda7ee9caabcc	832617e2b47d50f7e1d396482004eeb87c5c9f00cf74e7f0fd1cda7ee9caabcc	YES	22	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/media/media.schema.ts	3149ed0fcba905aa2af36e4207d1cafbeda5c978482a100adc50fc1c25609056	3149ed0fcba905aa2af36e4207d1cafbeda5c978482a100adc50fc1c25609056	YES	23	OWNED_SOURCE_MEMBER	schema	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/media/media.contract.spec.ts	473dcb3b2d535c8351bc9c051820dbea56c4b7721eea7fdf1456ab17f41f8269	473dcb3b2d535c8351bc9c051820dbea56c4b7721eea7fdf1456ab17f41f8269	YES	67	OWNED_SOURCE_MEMBER	test	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/cart/cart.module.ts	e217fe3b2365c3a4eccdf19d18f4abbd30882e9a22fe2c34822083fabc587feb	e217fe3b2365c3a4eccdf19d18f4abbd30882e9a22fe2c34822083fabc587feb	YES	259	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/cart/cart.contract.spec.ts	a23a17ef32e347ff543a07305b9bec24a109726d47ba7fd68a29b746f4641671	a23a17ef32e347ff543a07305b9bec24a109726d47ba7fd68a29b746f4641671	YES	74	OWNED_SOURCE_MEMBER	test	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/consistency/consistency.module.ts	755f14d5dda55065b8985eb1bf22e176e63f7735ed45d57c2293e3d60af62fa4	755f14d5dda55065b8985eb1bf22e176e63f7735ed45d57c2293e3d60af62fa4	YES	187	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/feature-flags/feature-flags.controller.ts	db2a40143cdc0c14e849030b328bab4585de09cca2c2439347fd2198219e1758	db2a40143cdc0c14e849030b328bab4585de09cca2c2439347fd2198219e1758	YES	36	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/feature-flags/feature-flags.service.ts	e2ddf7ee4e65ccb9eae8c8de2866134e222c98a820004e578cfd0572ea8710f6	e2ddf7ee4e65ccb9eae8c8de2866134e222c98a820004e578cfd0572ea8710f6	YES	22	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/feature-flags/feature-flags.module.ts	b4deb1236068df8fe641d340d7d4ab1833f15944b83a88233546c1983c68217e	b4deb1236068df8fe641d340d7d4ab1833f15944b83a88233546c1983c68217e	YES	18	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/feature-flags/feature-flag.schema.ts	e0e7026d6e622dcdd08696f42e25170388bc801732b0c415d4f561096fad5524	e0e7026d6e622dcdd08696f42e25170388bc801732b0c415d4f561096fad5524	YES	14	OWNED_SOURCE_MEMBER	schema	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/feature-flags/repositories/featureflag.repository.ts	8ebb367516ab6b53b294c896fe1d54cdfca693f5d10d0884360edc355a9b7899	8ebb367516ab6b53b294c896fe1d54cdfca693f5d10d0884360edc355a9b7899	YES	13	OWNED_SOURCE_MEMBER	repository	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/facility-ops/facility-ops.module.ts	9203cc243203a81d9b03201f1d11a063b180be1cad8f7abec49494d862fba386	9203cc243203a81d9b03201f1d11a063b180be1cad8f7abec49494d862fba386	YES	440	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/facility-ops/facility-ops.service.spec.ts	339f3b30072ba9017e9f964031514bfeb235dbf129f54ad69a6973884176b624	339f3b30072ba9017e9f964031514bfeb235dbf129f54ad69a6973884176b624	YES	83	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-governance/admin-governance.module.ts	c44c7da85135d1c750b1c2c829747fcc8e67ab85de63c40d897e253b3f29f4d8	c44c7da85135d1c750b1c2c829747fcc8e67ab85de63c40d897e253b3f29f4d8	YES	366	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-governance/system-config.controller.ts	988fe178a38e902a7bd96b9c521788d89ea801f8762163c04e3fa8652ab227d9	988fe178a38e902a7bd96b9c521788d89ea801f8762163c04e3fa8652ab227d9	YES	37	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/admin-governance/b2b.controller.ts	b6acee79cd08558dd53ecb9c72eaf503ab0ade976ca05e2e3bcd86ffcb4d25a0	b6acee79cd08558dd53ecb9c72eaf503ab0ade976ca05e2e3bcd86ffcb4d25a0	YES	43	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/slot-locks/slot-locks.module.ts	cb5136f0ae9061f0ade9a6ae69afef93c396c01e43d9e3420b8db71ef7b7d529	cb5136f0ae9061f0ade9a6ae69afef93c396c01e43d9e3420b8db71ef7b7d529	YES	73	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/slot-locks/slot-locks.service.spec.ts	369438feed160419e06d5d3b95d76b3cfcf1371009ef66988b02ef0322586d3e	369438feed160419e06d5d3b95d76b3cfcf1371009ef66988b02ef0322586d3e	YES	64	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/loyalty/loyalty.service.spec.ts	aa8855526ce246532c06eedf858e7b7745298122dc7959d5b5f75b007f59d943	aa8855526ce246532c06eedf858e7b7745298122dc7959d5b5f75b007f59d943	YES	129	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/loyalty/loyalty.service.ts	3e35e156058cd7d25527cf121aa5f5a8879540c2d28fe7179de70ba289db24d7	3e35e156058cd7d25527cf121aa5f5a8879540c2d28fe7179de70ba289db24d7	YES	338	OWNED_SOURCE_MEMBER	service	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/loyalty/loyalty.controller.ts	69e6f20438dfe0c6285ef766622d8d65b03f5b24fe4fe7de63d41464bce3ac6c	69e6f20438dfe0c6285ef766622d8d65b03f5b24fe4fe7de63d41464bce3ac6c	YES	68	OWNED_SOURCE_MEMBER	controller	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
nabdah-backend.zip	src/modules/loyalty/loyalty.module.ts	948963bb3fe94ae31c35e90a2475628e0d9740e8f5f4fe5afb821e4f15fdbba3	948963bb3fe94ae31c35e90a2475628e0d9740e8f5f4fe5afb821e4f15fdbba3	YES	35	OWNED_SOURCE_MEMBER	source/config	backend	NO	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	UNASSIGNED	Semantic read pending; inventory/provenance only
