product	path	category	tree_status	baseline_sha256	incoming_sha256	comparison_basis	semantic_interpretation
PATIENT_MOBILE	src/i18n/index.test.ts	TEST_OR_E2E	SAME_CONTENT	37958f728789d4c157a90fff77e1a464bf72d7811436870fa5d9ac2409eff450	37958f728789d4c157a90fff77e1a464bf72d7811436870fa5d9ac2409eff450	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/i18n/index.ts	PATIENT_MOBILE	SAME_CONTENT	fb6c6938d4694f95187252c00c74f6b442262d0806969330d07346456afc6d32	fb6c6938d4694f95187252c00c74f6b442262d0806969330d07346456afc6d32	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/i18n/locales/ar.json	PATIENT_MOBILE	SAME_CONTENT	ae2bbb0fef3d151b6f019bb5e46a569fd7b1336312e8d42caf0a239b3cbd681a	ae2bbb0fef3d151b6f019bb5e46a569fd7b1336312e8d42caf0a239b3cbd681a	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/i18n/locales/bn.json	PATIENT_MOBILE	SAME_CONTENT	ffb0450e4a7813de4812cdd29b620ba7cc6b6f7e9f9ce37110f15a45a93f689a	ffb0450e4a7813de4812cdd29b620ba7cc6b6f7e9f9ce37110f15a45a93f689a	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/i18n/locales/en.json	PATIENT_MOBILE	SAME_CONTENT	76f1197e2f5bc80539977d4dd237ea8f9fe08e88d39db08c86c43b62ce20a06f	76f1197e2f5bc80539977d4dd237ea8f9fe08e88d39db08c86c43b62ce20a06f	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/i18n/locales/hi.json	PATIENT_MOBILE	SAME_CONTENT	fde57546bf5d46d6530c3f60064afd259ff2aaadde185adc4225feb4e72038ae	fde57546bf5d46d6530c3f60064afd259ff2aaadde185adc4225feb4e72038ae	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/i18n/locales/tl.json	PATIENT_MOBILE	SAME_CONTENT	7429a5787488591d8c08c71ec94bdcd9e3ea194a66241dfa3875219fb3fb1f65	7429a5787488591d8c08c71ec94bdcd9e3ea194a66241dfa3875219fb3fb1f65	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/i18n/locales/ur.json	PATIENT_MOBILE	SAME_CONTENT	ffaa18385a6445c56b9a36a14cc5c841c6800958fa2cbf68c50cc3cfec53d380	ffaa18385a6445c56b9a36a14cc5c841c6800958fa2cbf68c50cc3cfec53d380	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/i18n/maternity.test.ts	TEST_OR_E2E	SAME_CONTENT	548b162e54e2d83a5e4f026e08c469293aab5c4d44d6391c15547556560c6277	548b162e54e2d83a5e4f026e08c469293aab5c4d44d6391c15547556560c6277	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/i18n/maternity.ts	PATIENT_MOBILE	SAME_CONTENT	d895490e81ef219aa4385880bcea1c704d707c53a39de77ef808bad914f3b222	d895490e81ef219aa4385880bcea1c704d707c53a39de77ef808bad914f3b222	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/i18n/medications.test.ts	TEST_OR_E2E	SAME_CONTENT	735e4138fa8480e837325f1f8727e4c9ec8ecf9b8b5c745d299fb75e95487b17	735e4138fa8480e837325f1f8727e4c9ec8ecf9b8b5c745d299fb75e95487b17	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/i18n/medications.ts	PATIENT_MOBILE	SAME_CONTENT	facd70fec7528ba5478455095d7dbbb3eb85a92b74e67fb17d6ffd9862e771da	facd70fec7528ba5478455095d7dbbb3eb85a92b74e67fb17d6ffd9862e771da	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/i18n/mental-health.test.ts	TEST_OR_E2E	SAME_CONTENT	de857764bda40302427349af5fa3a0c2547279189d11f13c379df57768ba92b9	de857764bda40302427349af5fa3a0c2547279189d11f13c379df57768ba92b9	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/i18n/mental-health.ts	PATIENT_MOBILE	SAME_CONTENT	29b838815e470e567d4ffae8a5db263426395429a8389969684151598694dcb1	29b838815e470e567d4ffae8a5db263426395429a8389969684151598694dcb1	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/i18n/nutrition.test.ts	TEST_OR_E2E	SAME_CONTENT	ce34fa753931fcd5df88fe8c34afaad6a6ff4d0357275e55fd967ade8918746d	ce34fa753931fcd5df88fe8c34afaad6a6ff4d0357275e55fd967ade8918746d	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/i18n/nutrition.ts	PATIENT_MOBILE	SAME_CONTENT	9a67a06678a8a482b68813fa1f7e4ce4e34f26ce019872360daa5b17d04d33bd	9a67a06678a8a482b68813fa1f7e4ce4e34f26ce019872360daa5b17d04d33bd	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/navigation/DeepLinking.ts	PATIENT_MOBILE	SAME_CONTENT	83edaa75bfd400ba46887b20e2e79da24da6089bfe5369a71083f8e47f400129	83edaa75bfd400ba46887b20e2e79da24da6089bfe5369a71083f8e47f400129	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/navigation/RouterConfig.ts	PATIENT_MOBILE	SAME_CONTENT	2395aa4a6b73dfd4dc4d90a55dda3defaf8376457748ec322ae397d7428cb5f5	2395aa4a6b73dfd4dc4d90a55dda3defaf8376457748ec322ae397d7428cb5f5	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/navigation/guards/AdminGuard.tsx	PATIENT_MOBILE	SAME_CONTENT	1762a995472414974c703ed4bd59f21dbeba7f0de7bf1fd4299abdf133cd71be	1762a995472414974c703ed4bd59f21dbeba7f0de7bf1fd4299abdf133cd71be	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/navigation/guards/AuthGuard.tsx	PATIENT_MOBILE	SAME_CONTENT	3e3f47eeddae7c97cdd48d78c092c437df0b093d2081f30a7b4d8de9b31ba94b	3e3f47eeddae7c97cdd48d78c092c437df0b093d2081f30a7b4d8de9b31ba94b	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/navigation/index.ts	PATIENT_MOBILE	SAME_CONTENT	3bea7fd163e961ecd961a137436a78d83d0d1a179f548d57c499a62d29e22909	3bea7fd163e961ecd961a137436a78d83d0d1a179f548d57c499a62d29e22909	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/polyfills.ts	PATIENT_MOBILE	SAME_CONTENT	6a6422d41181cbac522352bb5408d1428620feb9a7c765bc6d3e2d31ea5da2b5	6a6422d41181cbac522352bb5408d1428620feb9a7c765bc6d3e2d31ea5da2b5	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/Analytics.ts	PATIENT_MOBILE	SAME_CONTENT	a8757bf161a96219298483e5950ac790d06907fab0e6e20e4b816e9c66e7b32b	a8757bf161a96219298483e5950ac790d06907fab0e6e20e4b816e9c66e7b32b	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/ErrorHandler.tsx	PATIENT_MOBILE	SAME_CONTENT	1f91909dc2c2aca4fc09d13e1c119bf5a70dcc057e52c15d73c55aad15ad20b0	1f91909dc2c2aca4fc09d13e1c119bf5a70dcc057e52c15d73c55aad15ad20b0	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/EventBus.ts	PATIENT_MOBILE	SAME_CONTENT	b89ed0a59cfc21baec4eac3267e3f7ae29861f81c2bbb4d32c26f4a6cd67f417	b89ed0a59cfc21baec4eac3267e3f7ae29861f81c2bbb4d32c26f4a6cd67f417	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/FeatureFlags.ts	PATIENT_MOBILE	SAME_CONTENT	9bb70c5a8ef711723542756508952333250fc0d1397dffb2897a25adb294dc97	9bb70c5a8ef711723542756508952333250fc0d1397dffb2897a25adb294dc97	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/FileManager.ts	PATIENT_MOBILE	SAME_CONTENT	1c082aaea233145dac7533a42c76c6a1d3afb1fe575e2f2aea843c11380565f5	1c082aaea233145dac7533a42c76c6a1d3afb1fe575e2f2aea843c11380565f5	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/HttpClient.offline.test.ts	TEST_OR_E2E	SAME_CONTENT	ca6d156bfb0db9ebde258cfc9f1a6a10625e317ce24d3b3b6b1ba43905f8ab2b	ca6d156bfb0db9ebde258cfc9f1a6a10625e317ce24d3b3b6b1ba43905f8ab2b	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/HttpClient.ts	PATIENT_MOBILE	SAME_CONTENT	48cd527414460cdb45cb2927f7207b1da736a242023450784bfe257ad7772830	48cd527414460cdb45cb2927f7207b1da736a242023450784bfe257ad7772830	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/Logger.ts	PATIENT_MOBILE	SAME_CONTENT	3fb03340017146ebdd5504f7e0abe6112e2cbab467eb359fce3274f4af35b26a	3fb03340017146ebdd5504f7e0abe6112e2cbab467eb359fce3274f4af35b26a	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/Notifications.ts	PATIENT_MOBILE	SAME_CONTENT	28550054de90144b5d3adf15a8c46335e8cf836383e3c80c33ce98a7571f899f	28550054de90144b5d3adf15a8c46335e8cf836383e3c80c33ce98a7571f899f	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/PermissionsManager.ts	PATIENT_MOBILE	SAME_CONTENT	a85ef81ad3b05b23b4571d410ccf8a8a7748b148de57943af39da06d3ea6f5d6	a85ef81ad3b05b23b4571d410ccf8a8a7748b148de57943af39da06d3ea6f5d6	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/SyncManager.offline.test.ts	TEST_OR_E2E	SAME_CONTENT	6374ed9f79eac7029f2cdafe00abd15cdedd7597cc28dc71eb1ed2c166658dd8	6374ed9f79eac7029f2cdafe00abd15cdedd7597cc28dc71eb1ed2c166658dd8	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/SyncManager.ts	PATIENT_MOBILE	SAME_CONTENT	8dbc75be79dc960ea871b185684ff097c23e870281d08b1da0de6f4e933675d6	8dbc75be79dc960ea871b185684ff097c23e870281d08b1da0de6f4e933675d6	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/auth/AuthInterceptor.ts	PATIENT_MOBILE	SAME_CONTENT	1904a1df3b3657952399dc41f590129d54bf33c0c7da65bb5b799f31e584b2c3	1904a1df3b3657952399dc41f590129d54bf33c0c7da65bb5b799f31e584b2c3	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/auth/AuthManager.ts	PATIENT_MOBILE	SAME_CONTENT	bf25d0ac452a92439600a64945bff45253afa35e2575c598bc8d0048012b4c9f	bf25d0ac452a92439600a64945bff45253afa35e2575c598bc8d0048012b4c9f	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/auth/RegistrationTransaction.test.ts	TEST_OR_E2E	SAME_CONTENT	61b7f2bfd63d6379d7fde579677af1883dab91e2aafbdecc870a8042a3e090b0	61b7f2bfd63d6379d7fde579677af1883dab91e2aafbdecc870a8042a3e090b0	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/auth/RegistrationTransaction.ts	PATIENT_MOBILE	SAME_CONTENT	5b6ebf2a5042a7340dbd754af565136b6cf10e574129c47fe20c279119fba0ca	5b6ebf2a5042a7340dbd754af565136b6cf10e574129c47fe20c279119fba0ca	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/auth/index.ts	PATIENT_MOBILE	SAME_CONTENT	119fb0caf63a9ef5071b9cdf28d20576675c0e33088bc5c2231a4d5b62f422fa	119fb0caf63a9ef5071b9cdf28d20576675c0e33088bc5c2231a4d5b62f422fa	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/auth/providers/EmailAuthProvider.ts	PATIENT_MOBILE	SAME_CONTENT	323edd1a3c39db0a556107bf623d63386ddb4153fcbf5f05f26d6a82c8bedfa8	323edd1a3c39db0a556107bf623d63386ddb4153fcbf5f05f26d6a82c8bedfa8	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/auth/types.ts	PATIENT_MOBILE	SAME_CONTENT	1809c52116f74978f1642d6e9a131776cd744575d5b9b25105f00158e951baed	1809c52116f74978f1642d6e9a131776cd744575d5b9b25105f00158e951baed	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/index.ts	PATIENT_MOBILE	SAME_CONTENT	da2027f7d42048f5c6cda0f8b3ccf2ea2c784d5433925508934cb2f081ce9a5d	da2027f7d42048f5c6cda0f8b3ccf2ea2c784d5433925508934cb2f081ce9a5d	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/services/security/EncryptionService.ts	PATIENT_MOBILE	SAME_CONTENT	88c074e289a0319be9552c79550e5402085975545654c4a0c405ca23d39a24eb	88c074e289a0319be9552c79550e5402085975545654c4a0c405ca23d39a24eb	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/FeatureRegistry.ts	PATIENT_MOBILE	SAME_CONTENT	e7a3787d107f2952d376806402afd368220bf5128f8cbf966f9474cc9f830628	e7a3787d107f2952d376806402afd368220bf5128f8cbf966f9474cc9f830628	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/ReducerManager.ts	PATIENT_MOBILE	SAME_CONTENT	d47675915b4df726f204e9474f0db1596911a11d0fc17975c078e7b1486cebfb	d47675915b4df726f204e9474f0db1596911a11d0fc17975c078e7b1486cebfb	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/__tests__/HttpClient.test.ts.bak	TEST_OR_E2E	SAME_CONTENT	5173da8997ef9e3956df633870022cc69848002a57c6713979a0ee38f7ff4839	5173da8997ef9e3956df633870022cc69848002a57c6713979a0ee38f7ff4839	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/__tests__/ReducerManager.test.ts	TEST_OR_E2E	SAME_CONTENT	905e8e5276071e542db1e5dd7d9841f049bf17680af26b7db55f3ba8466e33b7	905e8e5276071e542db1e5dd7d9841f049bf17680af26b7db55f3ba8466e33b7	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/__tests__/SecureStorageAdapter.test.ts	TEST_OR_E2E	SAME_CONTENT	8be2d653226ef00bedc477cad9593a6aef5ecd1927ab22e9a05ce81f63eb414e	8be2d653226ef00bedc477cad9593a6aef5ecd1927ab22e9a05ce81f63eb414e	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/__tests__/StoreVersionManager.test.ts	TEST_OR_E2E	SAME_CONTENT	d8944a899f897f34a1f1b68b4b2cc0b6f133833362e3f1c255a630038ea4557d	d8944a899f897f34a1f1b68b4b2cc0b6f133833362e3f1c255a630038ea4557d	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/__tests__/baseApi.test.ts.bak	TEST_OR_E2E	SAME_CONTENT	74b09f80c41acf49c39752a277e505ddd81836b5323b435ea49b9a5a727f324a	74b09f80c41acf49c39752a277e505ddd81836b5323b435ea49b9a5a727f324a	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/__tests__/recovery.test.ts	TEST_OR_E2E	SAME_CONTENT	313be5390256766e8d8ecf7185deedec8665502ebdacfaae83b6cdc1f06f844e	313be5390256766e8d8ecf7185deedec8665502ebdacfaae83b6cdc1f06f844e	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/actions/recovery.ts	PATIENT_MOBILE	SAME_CONTENT	42089ecb636b17ff8a480c809648164c144f1b0adb7e5fe373eac86efe883afc	42089ecb636b17ff8a480c809648164c144f1b0adb7e5fe373eac86efe883afc	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/api/baseApi.ts	PATIENT_MOBILE	SAME_CONTENT	d2470e8f2001564b8a1c2d702d5168745b75e119eb95dd75f8fd7e290a5bc0bf	d2470e8f2001564b8a1c2d702d5168745b75e119eb95dd75f8fd7e290a5bc0bf	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/api/offlineHelpers.ts	PATIENT_MOBILE	SAME_CONTENT	9fc3fdac61ccc20e5bd84e218e77bee292c1913bcb49ab45a42fabfbd5b22a8e	9fc3fdac61ccc20e5bd84e218e77bee292c1913bcb49ab45a42fabfbd5b22a8e	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/api/paginationHelpers.ts	PATIENT_MOBILE	SAME_CONTENT	b0a372346889612e47f2d619e1881a38ad9d423dd9612eb9514416060a695455	b0a372346889612e47f2d619e1881a38ad9d423dd9612eb9514416060a695455	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/api/tags.ts	PATIENT_MOBILE	SAME_CONTENT	2f4815adae5c73d149cd91dd59e13b3020c3ee9b42032df399e38a2c11ed31c1	2f4815adae5c73d149cd91dd59e13b3020c3ee9b42032df399e38a2c11ed31c1	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/hooks.ts	PATIENT_MOBILE	SAME_CONTENT	524417ad3b6eca9449d98570e24ffc9805cb5d8bbd7bf150651fd5894cda66c0	524417ad3b6eca9449d98570e24ffc9805cb5d8bbd7bf150651fd5894cda66c0	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/index.ts	PATIENT_MOBILE	SAME_CONTENT	33a2c29915d95aed76079d0d52b191fd82a188b431dc4e3ae42b651cebc103b3	33a2c29915d95aed76079d0d52b191fd82a188b431dc4e3ae42b651cebc103b3	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/integration/EventBusIntegrator.ts	PATIENT_MOBILE	SAME_CONTENT	4e9cdc5b2455a633ec4b8ed5c731741029dd227caa6ae78de15021f5a6955e65	4e9cdc5b2455a633ec4b8ed5c731741029dd227caa6ae78de15021f5a6955e65	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/middleware/backgroundUpdater.ts	PATIENT_MOBILE	SAME_CONTENT	ed241a986ef0b68b609f27dd48db2be8ae92d68d36d0a3bcb3835cee2be075d7	ed241a986ef0b68b609f27dd48db2be8ae92d68d36d0a3bcb3835cee2be075d7	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/middleware/listenerMiddleware.ts	PATIENT_MOBILE	SAME_CONTENT	7ae9a61eeaedc6306f53cd995cd8ed7b93b0b5bf868f0be838beb6ab9f8e8482	7ae9a61eeaedc6306f53cd995cd8ed7b93b0b5bf868f0be838beb6ab9f8e8482	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/middleware/memoryManager.ts	PATIENT_MOBILE	SAME_CONTENT	545cc92e2fdcceed376c18ac4f7f80a59cf6894cb71408ad7ed2d4b6a6908aa4	545cc92e2fdcceed376c18ac4f7f80a59cf6894cb71408ad7ed2d4b6a6908aa4	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/middleware/observability.ts	PATIENT_MOBILE	SAME_CONTENT	42781719c18d7bec2450f40dca0e0b7e709df40649ff1e04befa91feb8bba08e	42781719c18d7bec2450f40dca0e0b7e709df40649ff1e04befa91feb8bba08e	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/persistence/SecureStorageAdapter.test.ts	TEST_OR_E2E	SAME_CONTENT	168e02a90a1baeeb32df31e5d2974b9f575477c5cfbb1d6c07fe7625a2da1ae1	168e02a90a1baeeb32df31e5d2974b9f575477c5cfbb1d6c07fe7625a2da1ae1	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/persistence/SecureStorageAdapter.ts	PATIENT_MOBILE	SAME_CONTENT	1e74418d1ce444a62b0be5dd066f48c2285226fe6deb3d6b76cbfcaf1485101e	1e74418d1ce444a62b0be5dd066f48c2285226fe6deb3d6b76cbfcaf1485101e	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/persistence/StoreVersionManager.ts	PATIENT_MOBILE	SAME_CONTENT	75c897596bc58cc98e3b0303fffdd1dd3a8c5d493781f52953d44cba9c3e4647	75c897596bc58cc98e3b0303fffdd1dd3a8c5d493781f52953d44cba9c3e4647	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/persistence/config.ts	PATIENT_MOBILE	SAME_CONTENT	230235e43a9477c195343e5700dd9f9ba133c3862d17c345ec309ae9069092f8	230235e43a9477c195343e5700dd9f9ba133c3862d17c345ec309ae9069092f8	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/selectors.ts	PATIENT_MOBILE	SAME_CONTENT	31c4bb0731f82fcec8abb230bda6b3157369d1970a2d5383af8605c1060a7bb2	31c4bb0731f82fcec8abb230bda6b3157369d1970a2d5383af8605c1060a7bb2	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/slices/adminSlice.ts	PATIENT_MOBILE	SAME_CONTENT	1af39767edd19ea1dee87c8a3544f28572f40d8fef0378b457a3d2f85dd7e40a	1af39767edd19ea1dee87c8a3544f28572f40d8fef0378b457a3d2f85dd7e40a	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/slices/analyticsSlice.ts	PATIENT_MOBILE	SAME_CONTENT	7d0262776c3969d54478a406c1ce82a3623b42300d5b0b7eebba28e5c7a9d6a0	7d0262776c3969d54478a406c1ce82a3623b42300d5b0b7eebba28e5c7a9d6a0	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/slices/appConfigSlice.ts	PATIENT_MOBILE	SAME_CONTENT	4f2772c1b58815a61af629cf11fd72b446d1856ebc83ae36195d3ecbfbc05af1	4f2772c1b58815a61af629cf11fd72b446d1856ebc83ae36195d3ecbfbc05af1	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/slices/appointmentsSlice.ts	PATIENT_MOBILE	SAME_CONTENT	d319b11c384d5e27b61d0686f3f958ce46be0bb5d19c69cefd00430a3b81a46f	d319b11c384d5e27b61d0686f3f958ce46be0bb5d19c69cefd00430a3b81a46f	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/slices/authSlice.ts	PATIENT_MOBILE	SAME_CONTENT	9253c4ff0e0fd2203ded45d4b29c61f374fb15740684fbd1792d1f0d2b725ebc	9253c4ff0e0fd2203ded45d4b29c61f374fb15740684fbd1792d1f0d2b725ebc	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/slices/cartSlice.ts	PATIENT_MOBILE	SAME_CONTENT	c6d9372d85473388ee07e9a05a49a43fc9b8dadd67484fbe0fcc5e597dc2e906	c6d9372d85473388ee07e9a05a49a43fc9b8dadd67484fbe0fcc5e597dc2e906	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/slices/connectivitySlice.ts	PATIENT_MOBILE	SAME_CONTENT	0c6edece85d04c3a73e93f42576701442e0a2ec981dad25e2bf494df4c73d1bc	0c6edece85d04c3a73e93f42576701442e0a2ec981dad25e2bf494df4c73d1bc	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/slices/deviceSlice.ts	PATIENT_MOBILE	SAME_CONTENT	636574db00798ac758b62efb857a19fa7b26c0e4be3072ce626d74a0c6741b39	636574db00798ac758b62efb857a19fa7b26c0e4be3072ce626d74a0c6741b39	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
PATIENT_MOBILE	src/store/slices/favoritesSlice.ts	PATIENT_MOBILE	SAME_CONTENT	4761c7ca7fa8a6a5b7b4ac66c1075e8e6f4891bee64f49f5fdcee589de4415cd	4761c7ca7fa8a6a5b7b4ac66c1075e8e6f4891bee64f49f5fdcee589de4415cd	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
