component	file	line	endpoints	classification	marker
patient	patient-app/nabd_plus/app/ai/symptom-checker.tsx	303		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()}>
patient	patient-app/nabd_plus/app/ai/symptom-checker.tsx	334	/(tabs	WIRED_CANDIDATE	"onPress={() => router.push(""/(tabs)/consultations"")}"
patient	patient-app/nabd_plus/app/ai/symptom-checker.tsx	425	/(tabs	WIRED_CANDIDATE	"onPress={() => router.push(""/(tabs)/consultations"")}"
patient	patient-app/nabd_plus/app/ai/symptom-checker.tsx	443	/ai/symptom-timeline	WIRED_CANDIDATE	"onPress={() => router.push(""/ai/symptom-timeline"")}"
patient	patient-app/nabd_plus/app/ai/symptom-checker.tsx	468		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/nabd_plus/app/ai/symptom-checker.tsx	508		UI_ACTION_REVIEW	onPress={() => setBodyView(v)}
patient	patient-app/nabd_plus/app/ai/symptom-checker.tsx	563		UI_ACTION_REVIEW	"onPress={() => setStep(""symptoms"")}"
patient	patient-app/nabd_plus/app/ai/symptom-checker.tsx	595		UI_ACTION_REVIEW	onPress={() => toggleSymptom(sym.id)}
patient	patient-app/nabd_plus/app/ai/symptom-checker.tsx	613		UI_ACTION_REVIEW	"onPress={() => setStep(""details"")}"
patient	patient-app/nabd_plus/app/ai/symptom-checker.tsx	640		UI_ACTION_REVIEW	onPress={() => setDuration(d)}
patient	patient-app/nabd_plus/app/ai/symptom-checker.tsx	662		UI_ACTION_REVIEW	onPress={() => setSeverity(s)}
patient	patient-app/nabd_plus/app/ai/symptom-checker.tsx	698		UI_ACTION_REVIEW	onPress={() => setExtraAnswers((p) => ({ ...p, [i]: true }))}
patient	patient-app/nabd_plus/app/ai/symptom-checker.tsx	711		UI_ACTION_REVIEW	onPress={() => setExtraAnswers((p) => ({ ...p, [i]: false }))}
patient	patient-app/nabd_plus/app/ai/symptom-checker.tsx	729		UI_ACTION_REVIEW	<TouchableOpacity onPress={handleAnalyze} activeOpacity={0.85}>
patient	patient-app/nabd_plus/app/notifications/index.tsx	107	/notifications/read-all	WIRED_CANDIDATE	try { await apiFetch('/notifications/read-all', { method: 'POST' }); }
patient	patient-app/nabd_plus/app/notifications/index.tsx	114		UI_ACTION_REVIEW	apiFetch(`/notifications/${n.id}/read`, { method: 'POST' }).catch(() => {});
patient	patient-app/nabd_plus/app/notifications/index.tsx	120		UI_ACTION_REVIEW	if (translated) router.push({ pathname: translated.pathname as any, params: translated.params || {} });
patient	patient-app/nabd_plus/app/notifications/index.tsx	129		UI_ACTION_REVIEW	"<TouchableOpacity onPress={markAllRead}><AppText variant=""labelMD"" color={colors.primary}>قراءة الكل</AppText></TouchableOpacity>"
patient	patient-app/nabd_plus/app/notifications/index.tsx	135		UI_ACTION_REVIEW	"<IconButton icon=""back"" onPress={() => {"
patient	patient-app/nabd_plus/app/notifications/index.tsx	137		UI_ACTION_REVIEW	else router.replace('/');
patient	patient-app/nabd_plus/app/notifications/index.tsx	144		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setFilter('all')} style={[st.filterChip, filter === 'all' ? { backgroundColor: colors.primary, borderColor: colors.primary } : { backgroundColor: colors.surface, borderColor: colors.borderLight }]} >
patient	patient-app/nabd_plus/app/notifications/index.tsx	148		UI_ACTION_REVIEW	<TouchableOpacity key={g} onPress={() => setFilter(g)} style={[st.filterChip, filter === g ? { backgroundColor: GROUP_CONFIG[g].color, borderColor: GROUP_CONFIG[g].color } : { backgroundColor: colors.surface, borderColor: colors.borderLight }]}>
patient	patient-app/nabd_plus/app/notifications/index.tsx	176		UI_ACTION_REVIEW	"<TouchableOpacity accessibilityRole=""button"" accessibilityLabel=""إعادة المحاولة"" onPress={() => load()} style={[st.filterChip, { backgroundColor: colors.primary, borderColor: colors.primary }]}>"
patient	patient-app/nabd_plus/app/notifications/index.tsx	189		UI_ACTION_REVIEW	"<TouchableOpacity accessibilityRole=""button"" accessibilityLabel={`${n.title}. ${n.body}`} activeOpacity={0.85} onPress={() => openNotif(n)}>"
patient	patient-app/nabd_plus/app/search/index.tsx	54		UI_ACTION_REVIEW	apiFetch(`/home/search?q=${encodeURIComponent(query)}`)
patient	patient-app/nabd_plus/app/search/index.tsx	84		UI_ACTION_REVIEW	router.push(`/consultations/doctor/${id}` as any);
patient	patient-app/nabd_plus/app/search/index.tsx	86	/(tabs	WIRED_CANDIDATE	router.push('/(tabs)/health' as any);
patient	patient-app/nabd_plus/app/search/index.tsx	89	/pharmacy/product-detail	WIRED_CANDIDATE	router.push({ pathname: '/pharmacy/product-detail', params: { id } } as any);
patient	patient-app/nabd_plus/app/search/index.tsx	91	/diagnostics/test-detail	WIRED_CANDIDATE	router.push({ pathname: '/diagnostics/test-detail', params: { id } } as any);
patient	patient-app/nabd_plus/app/search/index.tsx	93	/diagnostics/test-detail	WIRED_CANDIDATE	router.push({ pathname: '/diagnostics/test-detail', params: { id, type: 'radiology' } } as any);
patient	patient-app/nabd_plus/app/search/index.tsx	95		UI_ACTION_REVIEW	router.push(`/articles/${r.slug || id}` as any);
patient	patient-app/nabd_plus/app/search/index.tsx	97	/insurance/hub	WIRED_CANDIDATE	router.push('/insurance/hub' as any);
patient	patient-app/nabd_plus/app/search/index.tsx	99	/community/post-detail	WIRED_CANDIDATE	router.push({ pathname: '/community/post-detail', params: { id } } as any);
patient	patient-app/nabd_plus/app/search/index.tsx	101	/family/member-health	WIRED_CANDIDATE	router.push({ pathname: '/family/member-health', params: { id } } as any);
patient	patient-app/nabd_plus/app/search/index.tsx	115		UI_ACTION_REVIEW	onChangeText={setQuery}
patient	patient-app/nabd_plus/app/search/index.tsx	127		UI_ACTION_REVIEW	onPress={() => setSearchCat(i)}
patient	patient-app/nabd_plus/app/search/index.tsx	147		UI_ACTION_REVIEW	<TouchableOpacity key={idx} onPress={() => setQuery(r)} style={[styles.recentBtn, { backgroundColor: colors.bg, flexDirection: isRTL ? 'row-reverse' : 'row' } ]}>
patient	patient-app/nabd_plus/app/search/index.tsx	167		UI_ACTION_REVIEW	onPress={() => handleResultClick(r)}
patient	patient-app/nabd_plus/app/voice/index.tsx	83		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/nabd_plus/app/voice/index.tsx	101		UI_ACTION_REVIEW	onPress={() => router.push(a.route)}
patient	patient-app/nabd_plus/app/wearables/hub.tsx	34	/health/vitals	WIRED_CANDIDATE	"apiFetch(""/health/vitals"", {"
patient	patient-app/nabd_plus/app/wearables/hub.tsx	47	/health/vitals	WIRED_CANDIDATE	"apiFetch(""/health/vitals"", {"
patient	patient-app/nabd_plus/app/wearables/hub.tsx	69	/health/vitals	WIRED_CANDIDATE	"apiFetch(""/health/vitals"", {"
patient	patient-app/nabd_plus/app/wearables/hub.tsx	82	/health/vitals	WIRED_CANDIDATE	"apiFetch(""/health/vitals"", {"
patient	patient-app/nabd_plus/app/wearables/hub.tsx	95	/health/vitals	WIRED_CANDIDATE	"apiFetch(""/health/vitals"", {"
patient	patient-app/nabd_plus/app/wearables/hub.tsx	169		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/nabd_plus/app/wearables/hub.tsx	199		UI_ACTION_REVIEW	onChangeText={(t) =>
patient	patient-app/nabd_plus/app/wearables/hub.tsx	240		UI_ACTION_REVIEW	onPress={handleSave}
patient	patient-app/nabd_plus/app/services/index.tsx	80		UI_ACTION_REVIEW	"<IconButton icon=""back"" onPress={() => router.back()} />"
patient	patient-app/nabd_plus/app/services/index.tsx	91		UI_ACTION_REVIEW	onPress={() => router.push(item.route as any)}
patient	patient-app/nabd_plus/app/diagnostics/search.tsx	29	/labs/services	WIRED_CANDIDATE	"const res = await apiFetch(""/labs/services"");"
patient	patient-app/nabd_plus/app/diagnostics/search.tsx	66		UI_ACTION_REVIEW	onChangeText={setQ}
patient	patient-app/nabd_plus/app/diagnostics/search.tsx	72		UI_ACTION_REVIEW	"<IconButton icon=""back"" onPress={() => router.back()} />"
patient	patient-app/nabd_plus/app/diagnostics/search.tsx	96		UI_ACTION_REVIEW	onPress={() =>
patient	patient-app/nabd_plus/app/diagnostics/search.tsx	97		UI_ACTION_REVIEW	router.push({
patient	patient-app/nabd_plus/app/diagnostics/cart.tsx	30		UI_ACTION_REVIEW	apiFetch(`/labs/compatible-providers?testIds=${ids}`)
patient	patient-app/nabd_plus/app/diagnostics/cart.tsx	50		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()} style={styles.headerBtn}>
patient	patient-app/nabd_plus/app/diagnostics/cart.tsx	58		UI_ACTION_REVIEW	<TouchableOpacity style={[styles.backBtn, { backgroundColor: colors.primary }]} onPress={() => router.back()}>
patient	patient-app/nabd_plus/app/diagnostics/cart.tsx	72		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => clearCart()} style={styles.headerBtn}>
patient	patient-app/nabd_plus/app/diagnostics/cart.tsx	76		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()} style={styles.headerBtn}>
patient	patient-app/nabd_plus/app/diagnostics/cart.tsx	89		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => removeItem(item.id, item.kind)} style={styles.removeBtn}>
patient	patient-app/nabd_plus/app/diagnostics/cart.tsx	110		UI_ACTION_REVIEW	onPress={() => setServiceType('home')}
patient	patient-app/nabd_plus/app/diagnostics/cart.tsx	118		UI_ACTION_REVIEW	onPress={() => setServiceType('clinic')}
patient	patient-app/nabd_plus/app/diagnostics/cart.tsx	143		UI_ACTION_REVIEW	onPress={() => setSelectedLab(lab.id)}
patient	patient-app/nabd_plus/app/diagnostics/cart.tsx	189		UI_ACTION_REVIEW	onPress={() => {
patient	patient-app/nabd_plus/app/diagnostics/cart.tsx	192	/diagnostics/checkout	WIRED_CANDIDATE	(router.push as any)({ pathname: '/diagnostics/checkout', params: { serviceType, labName, labId: selectedLab } });
patient	patient-app/nabd_plus/app/diagnostics/technician-tracking.tsx	35		UI_ACTION_REVIEW	apiFetch(`/labs/bookings/${bookingId}`)
patient	patient-app/nabd_plus/app/diagnostics/technician-tracking.tsx	68		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/nabd_plus/app/diagnostics/technician-tracking.tsx	156		UI_ACTION_REVIEW	"onPress={() => Linking.openURL(""tel:920000000"")}"
patient	patient-app/nabd_plus/app/diagnostics/technician-tracking.tsx	164		UI_ACTION_REVIEW	"onPress={() => Linking.openURL(""tel:920000000"")}"
patient	patient-app/nabd_plus/app/diagnostics/booking-success.tsx	88	/diagnostics/orders	WIRED_CANDIDATE	<TouchableOpacity style={[styles.actionBtn, { backgroundColor: colors.primary, marginBottom: 16 }]} onPress={() => router.replace('/diagnostics/orders' as never)}>
patient	patient-app/nabd_plus/app/diagnostics/booking-success.tsx	93	/(tabs	WIRED_CANDIDATE	<TouchableOpacity style={[styles.secondaryBtn, { borderColor: colors.primary }]} onPress={() => router.push('/(tabs)')}>
patient	patient-app/nabd_plus/app/diagnostics/orders.tsx	31	/labs/bookings/mine	WIRED_CANDIDATE	"apiFetch(""/labs/bookings/mine"").catch(() => null),"
patient	patient-app/nabd_plus/app/diagnostics/orders.tsx	32	/radiology/bookings/mine	WIRED_CANDIDATE	"apiFetch(""/radiology/bookings/mine"").catch(() => null),"
patient	patient-app/nabd_plus/app/diagnostics/orders.tsx	113		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()} style={styles.backBtn}>
patient	patient-app/nabd_plus/app/diagnostics/orders.tsx	148		UI_ACTION_REVIEW	"onPress={() => setTab(""current"")}"
patient	patient-app/nabd_plus/app/diagnostics/orders.tsx	167		UI_ACTION_REVIEW	"onPress={() => setTab(""past"")}"
patient	patient-app/nabd_plus/app/diagnostics/orders.tsx	212		UI_ACTION_REVIEW	onPress={() =>
patient	patient-app/nabd_plus/app/diagnostics/orders.tsx	213		UI_ACTION_REVIEW	(router.push as any)(`/diagnostics/sample-tracking?bookingId=${order.id}`)
patient	patient-app/nabd_plus/app/diagnostics/my-results.tsx	59		UI_ACTION_REVIEW	"<IconButton icon=""back"" onPress={() => router.back()} />"
patient	patient-app/nabd_plus/app/diagnostics/my-results.tsx	140		UI_ACTION_REVIEW	onPress={() =>
patient	patient-app/nabd_plus/app/diagnostics/my-results.tsx	142		UI_ACTION_REVIEW	? router.push({
patient	patient-app/nabd_plus/app/diagnostics/my-results.tsx	151		UI_ACTION_REVIEW	? router.push({
patient	patient-app/nabd_plus/app/diagnostics/my-results.tsx	155		UI_ACTION_REVIEW	: router.push({
patient	patient-app/nabd_plus/app/diagnostics/results-history.tsx	43		UI_ACTION_REVIEW	"<IconButton icon=""back"" onPress={() => router.back()} />"
patient	patient-app/nabd_plus/app/diagnostics/results-history.tsx	72	/reports/view-report	WIRED_CANDIDATE	onPress={() => hasReport && router.push({ pathname: '/reports/view-report', params: { reportId: report.id || item.id, url: report.url || report.url_base64, name: report.name } })}
patient	patient-app/nabd_plus/app/diagnostics/insurance-approval.tsx	37		UI_ACTION_REVIEW	const res = await apiFetch(`/orders/${orderId}`);
patient	patient-app/nabd_plus/app/diagnostics/insurance-approval.tsx	78		UI_ACTION_REVIEW	await apiFetch(`/orders/${orderId}/items/${item.id}/opt-in-cash`, {
patient	patient-app/nabd_plus/app/diagnostics/insurance-approval.tsx	122		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()} style={styles.headerBtn}>
patient	patient-app/nabd_plus/app/diagnostics/insurance-approval.tsx	181		UI_ACTION_REVIEW	style={{ flexDirection: I18nManager.isRTL ? 'row' : 'row-reverse', alignItems: 'center' }} onPress={() => toggleCashItem(item)}
patient	patient-app/nabd_plus/app/diagnostics/insurance-approval.tsx	239		UI_ACTION_REVIEW	onPress={() => {
patient	patient-app/nabd_plus/app/diagnostics/insurance-approval.tsx	240		UI_ACTION_REVIEW	(router.push as any)({
patient	patient-app/nabd_plus/app/diagnostics/insurance-approval.tsx	250	/consultations	WIRED_CANDIDATE	onPress={() => (router.push as any)('/consultations')}
patient	patient-app/nabd_plus/app/diagnostics/insurance-approval.tsx	258		UI_ACTION_REVIEW	onPress={() => {
patient	patient-app/nabd_plus/app/diagnostics/insurance-approval.tsx	259		UI_ACTION_REVIEW	(router.push as any)({
patient	patient-app/nabd_plus/app/diagnostics/sample-tracking.tsx	86	/(tabs	WIRED_CANDIDATE	"<Button label=""تصفح التحاليل"" onPress={() => router.push('/(tabs)/diagnostics')} />"
patient	patient-app/nabd_plus/app/diagnostics/sample-tracking.tsx	148	/(tabs	WIRED_CANDIDATE	<TouchableOpacity onPress={() => router.replace('/(tabs)/diagnostics')} style={styles.backBtn}>
patient	patient-app/nabd_plus/app/diagnostics/sample-tracking.tsx	175		UI_ACTION_REVIEW	{!!booking.technician_phone && <TouchableOpacity style={[styles.callBtn, { backgroundColor: '#E6FAF7' }]} onPress={() => Linking.openURL(`tel:${booking.technician_phone}`).catch(() => showLocalizedAlert('خطأ', 'لا يمكن فتح تطبيق الاتصال'))}>
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	46	/providers?type=lab	WIRED_CANDIDATE	const res = await apiFetch('/providers?type=lab');
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	55	/insurance/companies	WIRED_CANDIDATE	const res = await apiFetch('/insurance/companies');
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	109	/ai/ocr-translate	WIRED_CANDIDATE	const res = await apiFetch('/ai/ocr-translate', {
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	145		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()} style={styles.headerBtn}>
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	160		UI_ACTION_REVIEW	onPress={() => setShowBottomSheet(true)}
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	172	/consultations	WIRED_CANDIDATE	onPress={() => (router.push as any)('/consultations')}
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	198		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setStep(1)}>
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	243		UI_ACTION_REVIEW	onPress={() => setShowInsPicker(!showInsPicker)}
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	258		UI_ACTION_REVIEW	style={{ paddingVertical: 12, borderBottomWidth: 1, borderBottomColor: colors.border }} onPress={() => { setSelCompany(c.id || c.code); setSelClass('b'); setShowInsPicker(false); }}
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	274		UI_ACTION_REVIEW	onPress={() => { setVisitType('clinic'); setSelLab(null); }}
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	281		UI_ACTION_REVIEW	onPress={() => { setVisitType('home'); setSelLab(null); }}
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	296		UI_ACTION_REVIEW	onPress={() => setSelLab(lab.id)}
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	320		UI_ACTION_REVIEW	onPress={async () => {
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	334	/orders/create	WIRED_CANDIDATE	const res = await apiFetch('/orders/create', {
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	339		UI_ACTION_REVIEW	(router.push as any)({
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	358		UI_ACTION_REVIEW	<TouchableOpacity style={{ flex: 1 }} onPress={() => setShowBottomSheet(false)} />
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	363		UI_ACTION_REVIEW	<TouchableOpacity style={[styles.sheetBtn, { borderColor: colors.border }]} onPress={() => handlePick('camera')}>
patient	patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	368		UI_ACTION_REVIEW	<TouchableOpacity style={[styles.sheetBtn, { borderColor: colors.border }]} onPress={() => handlePick('gallery')}>
patient	patient-app/nabd_plus/app/diagnostics/test-detail.tsx	39		UI_ACTION_REVIEW	apiFetch(endpoint)
patient	patient-app/nabd_plus/app/diagnostics/test-detail.tsx	56		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setIsFavorite(!isFavorite)}>
patient	patient-app/nabd_plus/app/diagnostics/test-detail.tsx	63		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()} style={styles.headerBtn}>
patient	patient-app/nabd_plus/app/diagnostics/test-detail.tsx	138		UI_ACTION_REVIEW	onPress={() => addItem({ id, name: testData.name, price: parseInt(testData.price), kind: isRadiology ? 'radiology' : 'lab' })}
patient	patient-app/nabd_plus/app/diagnostics/test-detail.tsx	150		UI_ACTION_REVIEW	onPress={() => {
patient	patient-app/nabd_plus/app/diagnostics/test-detail.tsx	152	/diagnostics/cart	WIRED_CANDIDATE	router.push('/diagnostics/cart' as any);
