component	file	line	endpoints	classification	marker
patient	patient-app/app/(tabs)/index.tsx	216		UI_ACTION_REVIEW	<TouchableOpacity key={i} activeOpacity={0.7} style={[styles.quickItem, { backgroundColor: colors.s, borderColor: colors.bd }]} onPress={() => go(q[4], q[0])}>
patient	patient-app/app/(tabs)/index.tsx	226		UI_ACTION_REVIEW	<TouchableOpacity activeOpacity={0.8} style={styles.aiTriage} onPress={() => go('s133', 'المساعد الذكي')}>
patient	patient-app/app/(tabs)/index.tsx	248		UI_ACTION_REVIEW	<TouchableOpacity key={i} activeOpacity={0.7} style={[styles.aiTool, { backgroundColor: colors.s, borderColor: colors.bd }]} onPress={() => go(t[3], t[0])}>
patient	patient-app/app/(tabs)/index.tsx	258		UI_ACTION_REVIEW	<TouchableOpacity activeOpacity={0.7} style={[styles.allServices, { backgroundColor: colors.s, borderColor: colors.bd }]} onPress={() => go('s158', 'كل الخدمات')}>
patient	patient-app/app/(tabs)/index.tsx	272		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => go('s22')}><Text style={{ fontSize: 12, fontWeight: '700', color: resolveColor('var(--pd)') }}>كل المواعيد</Text></TouchableOpacity>
patient	patient-app/app/(tabs)/index.tsx	284		UI_ACTION_REVIEW	<TouchableOpacity style={[styles.apptBtn, { backgroundColor: colors.s }]} onPress={() => go('s22')}>
patient	patient-app/app/(tabs)/index.tsx	297		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => go('s26')}><Text style={{ fontSize: 12, fontWeight: '700', color: resolveColor('var(--pd)') }}>عرض الكل</Text></TouchableOpacity>
patient	patient-app/app/(tabs)/index.tsx	301		UI_ACTION_REVIEW	<TouchableOpacity key={i} activeOpacity={0.9} style={[styles.offerCard, { backgroundColor: colors.s, borderColor: colors.bd, borderWidth: 1 }]} onPress={() => go('s23', o.t, { off
patient	patient-app/app/(tabs)/nursing.tsx	21		UI_ACTION_REVIEW	import { apiFetch } from '../../src/utils/api';
patient	patient-app/app/(tabs)/nursing.tsx	23		UI_ACTION_REVIEW	const { width } = Dimensions.get('window');
patient	patient-app/app/(tabs)/nursing.tsx	54	/home-care/services	WIRED_CANDIDATE	apiFetch('/home-care/services').then(setDbServices).catch(console.error);
patient	patient-app/app/(tabs)/nursing.tsx	55	/home-care/packages	WIRED_CANDIDATE	apiFetch('/home-care/packages').then(setDbPackages).catch(console.error);
patient	patient-app/app/(tabs)/nursing.tsx	93		UI_ACTION_REVIEW	router.push({
patient	patient-app/app/(tabs)/nursing.tsx	107		UI_ACTION_REVIEW	<TouchableOpacity style={[styles.filterBtn, { backgroundColor: colors.surface, borderColor: colors.border }]} onPress={() => setFilterVisible(true)}>
patient	patient-app/app/(tabs)/nursing.tsx	125		UI_ACTION_REVIEW	<TouchableOpacity activeOpacity={0.8} style={styles.toggleBtnWrap} onPress={() => setPaymentFlow('insurance')}>
patient	patient-app/app/(tabs)/nursing.tsx	133		UI_ACTION_REVIEW	<TouchableOpacity activeOpacity={0.8} style={styles.toggleBtnWrap} onPress={() => setPaymentFlow('cash')}>
patient	patient-app/app/(tabs)/nursing.tsx	148		UI_ACTION_REVIEW	<TouchableOpacity key={pkg.id} activeOpacity={0.9} onPress={() => navToService(pkg.id, pkg.title)}>
patient	patient-app/app/(tabs)/nursing.tsx	169		UI_ACTION_REVIEW	onPress={() => navToService(svc.id, svc.title)}
patient	patient-app/app/(tabs)/nursing.tsx	180		UI_ACTION_REVIEW	<TouchableOpacity style={styles.modalBg} activeOpacity={1} onPress={() => setFilterVisible(false)}>
patient	patient-app/app/(tabs)/nursing.tsx	186		UI_ACTION_REVIEW	<TouchableOpacity onPress={resetFilters}>
patient	patient-app/app/(tabs)/nursing.tsx	194		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setGender('any')} style={[gender === 'any' ? styles.filterOptionActive : styles.filterOption]} ><Text style={gender === 'any' ? styles.filterOptio
patient	patient-app/app/(tabs)/nursing.tsx	195		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setGender('male')} style={[gender === 'male' ? styles.filterOptionActive : styles.filterOption]} ><Text style={gender === 'male' ? styles.filterOp
patient	patient-app/app/(tabs)/nursing.tsx	196		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setGender('female')} style={[gender === 'female' ? styles.filterOptionActive : styles.filterOption]} ><Text style={gender === 'female' ? styles.fi
patient	patient-app/app/(tabs)/nursing.tsx	201		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setAvailability('any')} style={[availability === 'any' ? styles.filterOptionActive : styles.filterOption]} ><Text style={availability === 'any' ?
patient	patient-app/app/(tabs)/nursing.tsx	202		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setAvailability('now')} style={[availability === 'now' ? styles.filterOptionActive : styles.filterOption]} ><Text style={availability === 'now' ?
patient	patient-app/app/(tabs)/nursing.tsx	208		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setNationality('any')} style={[nationality === 'any' ? styles.filterOptionActive : styles.filterOption]} ><Text style={nationality === 'any' ? sty
patient	patient-app/app/(tabs)/nursing.tsx	209		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setNationality('saudi')} style={[nationality === 'saudi' ? styles.filterOptionActive : styles.filterOption]} ><Text style={nationality === 'saudi'
patient	patient-app/app/(tabs)/nursing.tsx	210		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setNationality('filipino')} style={[nationality === 'filipino' ? styles.filterOptionActive : styles.filterOption]} ><Text style={nationality === '
patient	patient-app/app/(tabs)/nursing.tsx	211		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setNationality('egyptian')} style={[nationality === 'egyptian' ? styles.filterOptionActive : styles.filterOption]} ><Text style={nationality === '
patient	patient-app/app/(tabs)/nursing.tsx	215		UI_ACTION_REVIEW	<TouchableOpacity style={styles.applyBtn} onPress={applyFiltersAndSearch}>
patient	patient-app/app/(tabs)/pharmacy.tsx	31		UI_ACTION_REVIEW	import { apiFetch, BASE_URL } from '../../src/utils/api';
patient	patient-app/app/(tabs)/pharmacy.tsx	72	/medicines/categories	WIRED_CANDIDATE	const data = await apiFetch('/medicines/categories');
patient	patient-app/app/(tabs)/pharmacy.tsx	126		UI_ACTION_REVIEW	const data = await apiFetch(`/medicines?${q.toString()}`);
patient	patient-app/app/(tabs)/pharmacy.tsx	225	/pharmacy/barcode-scanner	WIRED_CANDIDATE	onPress={() => router.push('/pharmacy/barcode-scanner')}
patient	patient-app/app/(tabs)/pharmacy.tsx	237	/pharmacy/filters	WIRED_CANDIDATE	onPress={() => router.push('/pharmacy/filters')}
patient	patient-app/app/(tabs)/pharmacy.tsx	254	/pharmacy/scan-prescription	WIRED_CANDIDATE	onPress={() => router.push('/pharmacy/scan-prescription')}
patient	patient-app/app/(tabs)/pharmacy.tsx	278	/pharmacy/order-history	WIRED_CANDIDATE	onPress={() => router.push('/pharmacy/order-history')}
patient	patient-app/app/(tabs)/pharmacy.tsx	308		UI_ACTION_REVIEW	} ]} onPress={() => setActiveCat(c.id)}
patient	patient-app/app/(tabs)/pharmacy.tsx	351	/pharmacy/manual-order	WIRED_CANDIDATE	onPress={() => router.push('/pharmacy/manual-order')}
patient	patient-app/app/(tabs)/pharmacy.tsx	364	/pharmacy/product-detail	WIRED_CANDIDATE	onPress={() => router.push({ pathname: '/pharmacy/product-detail', params: { id: m.id, name: m.name || m.name_ar } })}
patient	patient-app/app/(tabs)/pharmacy.tsx	396		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => updateQty(m.id, 1)} style={styles.qtyBtn}>
patient	patient-app/app/(tabs)/pharmacy.tsx	400		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => updateQty(m.id, -1)} style={styles.qtyBtn}>
patient	patient-app/app/(tabs)/pharmacy.tsx	405		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => {
patient	patient-app/app/(tabs)/pharmacy.tsx	451	/pharmacy/cart	WIRED_CANDIDATE	onPress={() => router.push('/pharmacy/cart')}
patient	patient-app/app/(tabs)/services.tsx	122		UI_ACTION_REVIEW	onPress={() => router.push(srv.route as any)}
patient	patient-app/app/(tabs)/services.tsx	168		UI_ACTION_REVIEW	onPress={() => router.push(srv.route as any)}
patient	patient-app/app/ai-assistant.tsx	146	/ai/prescription-translator	WIRED_CANDIDATE	onPress={() => router.push('/ai/prescription-translator')}
patient	patient-app/app/ai-assistant.tsx	160		UI_ACTION_REVIEW	onPress={sendMessage}
patient	patient-app/app/ai/chat-doctor.tsx	23		UI_ACTION_REVIEW	import { apiFetch } from '../../src/utils/api';
patient	patient-app/app/ai/chat-doctor.tsx	83	/ai/triage/chat	WIRED_CANDIDATE	const res = await apiFetch<any>('/ai/triage/chat', {
patient	patient-app/app/ai/chat-doctor.tsx	112	/(tabs	WIRED_CANDIDATE	router.push('/(tabs)/consultations');
patient	patient-app/app/ai/chat-doctor.tsx	133		UI_ACTION_REVIEW	<TouchableOpacity style={styles.hBtn} onPress={() => router.back()}>
patient	patient-app/app/ai/chat-doctor.tsx	188		UI_ACTION_REVIEW	onPress={() => handleSuggestionPress(s)}
patient	patient-app/app/ai/chat-doctor.tsx	216		UI_ACTION_REVIEW	<TouchableOpacity style={[styles.micBtn, { backgroundColor: isDark ? colors.background : '#EEF2FF' }]} onPress={() => Alert.alert('صوت', 'التسجيل الصوتي غير م�
patient	patient-app/app/ai/chat-doctor.tsx	232		UI_ACTION_REVIEW	onPress={() => sendMessage(input)}
patient	patient-app/app/ai/monthly-report.tsx	15		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()} style={[styles.backButton, { backgroundColor: colors.surfaceSecondary }]}>
patient	patient-app/app/ai/monthly-report.tsx	26		UI_ACTION_REVIEW	"<Button label=""العودة"" variant=""outline"" onPress={() => router.back()} />"
patient	patient-app/app/ai/prescription-translator.tsx	15		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()} style={[styles.backButton, { backgroundColor: colors.surfaceSecondary }]}>
patient	patient-app/app/ai/prescription-translator.tsx	26		UI_ACTION_REVIEW	"<Button label=""العودة"" variant=""outline"" onPress={() => router.back()} />"
patient	patient-app/app/ai/skin-analysis.tsx	19		UI_ACTION_REVIEW	import { apiFetch } from '../../src/utils/api';
patient	patient-app/app/ai/skin-analysis.tsx	95	/ai/skin-analysis	WIRED_CANDIDATE	const res = await apiFetch<any>('/ai/skin-analysis', {
patient	patient-app/app/ai/skin-analysis.tsx	171		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setState('camera')} style={styles.hBtn}>
patient	patient-app/app/ai/skin-analysis.tsx	226	/(tabs	WIRED_CANDIDATE	<TouchableOpacity onPress={() => router.push('/(tabs)/consultations')}
patient	patient-app/app/ai/skin-analysis.tsx	232		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setState('camera')}
patient	patient-app/app/ai/skin-analysis.tsx	247		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()} style={styles.hBtn}>
patient	patient-app/app/ai/skin-analysis.tsx	258		UI_ACTION_REVIEW	<TouchableOpacity key={area} onPress={() => setSelectedArea(area)}
patient	patient-app/app/ai/skin-analysis.tsx	276		UI_ACTION_REVIEW	<TouchableOpacity onPress={handleCapture} style={styles.captureBtn}>
patient	patient-app/app/ai/symptom-checker.tsx	29		UI_ACTION_REVIEW	"const { width } = Dimensions.get(""window"");"
patient	patient-app/app/ai/symptom-checker.tsx	200		UI_ACTION_REVIEW	"<TouchableOpacity onPress={() => setStep(""map"")}>"
patient	patient-app/app/ai/symptom-checker.tsx	204		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()}>
patient	patient-app/app/ai/symptom-checker.tsx	235	/(tabs	WIRED_CANDIDATE	"onPress={() => router.push(""/(tabs)/consultations"")}"
patient	patient-app/app/ai/symptom-checker.tsx	322	/(tabs	WIRED_CANDIDATE	"onPress={() => router.push(""/(tabs)/consultations"")}"
patient	patient-app/app/ai/symptom-checker.tsx	340	/ai/symptom-timeline	WIRED_CANDIDATE	"onPress={() => router.push(""/ai/symptom-timeline"")}"
patient	patient-app/app/ai/symptom-checker.tsx	365		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/app/ai/symptom-checker.tsx	405		UI_ACTION_REVIEW	onPress={() => setBodyView(v)}
patient	patient-app/app/ai/symptom-checker.tsx	469		UI_ACTION_REVIEW	onPress={() => {
patient	patient-app/app/ai/symptom-checker.tsx	513		UI_ACTION_REVIEW	"onPress={() => setStep(""symptoms"")}"
patient	patient-app/app/ai/symptom-checker.tsx	545		UI_ACTION_REVIEW	onPress={() => toggleSymptom(sym.id)}
patient	patient-app/app/ai/symptom-checker.tsx	563		UI_ACTION_REVIEW	"onPress={() => setStep(""details"")}"
patient	patient-app/app/ai/symptom-checker.tsx	590		UI_ACTION_REVIEW	onPress={() => setDuration(d)}
patient	patient-app/app/ai/symptom-checker.tsx	612		UI_ACTION_REVIEW	onPress={() => setSeverity(s)}
patient	patient-app/app/ai/symptom-checker.tsx	673		UI_ACTION_REVIEW	<TouchableOpacity onPress={handleAnalyze} activeOpacity={0.85}>
patient	patient-app/app/ai/symptom-timeline.tsx	49		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()}>
patient	patient-app/app/ai/triage.tsx	20		UI_ACTION_REVIEW	import { apiFetch } from '../../src/utils/api';
patient	patient-app/app/ai/triage.tsx	61	/ai/triage/chat	WIRED_CANDIDATE	const res = await apiFetch<any>('/ai/triage/chat', {
patient	patient-app/app/ai/triage.tsx	99		UI_ACTION_REVIEW	"<IconButton icon=""back"" onPress={() => router.back()} />"
patient	patient-app/app/ai/triage.tsx	104		UI_ACTION_REVIEW	"<IconButton icon=""refresh"" onPress={() => {"
patient	patient-app/app/ai/triage.tsx	166		UI_ACTION_REVIEW	<Button
patient	patient-app/app/ai/triage.tsx	169		UI_ACTION_REVIEW	onPress={() => {
patient	patient-app/app/ai/triage.tsx	171	/emergency	WIRED_CANDIDATE	router.push('/emergency');
patient	patient-app/app/ai/triage.tsx	188		UI_ACTION_REVIEW	onPress={() => handleSend(s)}
patient	patient-app/app/ai/triage.tsx	201		UI_ACTION_REVIEW	onPress={() => handleSend(inputText)}
patient	patient-app/app/community/hub.tsx	24		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/community/hub.tsx	39	/community/posts?page=1&limit=20	WIRED_CANDIDATE	"const res = await apiFetch(""/community/posts?page=1&limit=20"");"
patient	patient-app/app/community/hub.tsx	58		UI_ACTION_REVIEW	onPress={() => {
patient	patient-app/app/community/hub.tsx	73		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/app/community/hub.tsx	129		UI_ACTION_REVIEW	onPress={() =>
patient	patient-app/app/community/hub.tsx	130		UI_ACTION_REVIEW	router.push({
patient	patient-app/app/community/live-session.tsx	18		UI_ACTION_REVIEW	"<IconButton icon=""back"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.back()} />"
patient	patient-app/app/community/live-session.tsx	31	/(tabs	WIRED_CANDIDATE	"<Button label=""استعرض الاستشارات المتاحة"" variant=""primary"" icon=""calendar"" onPress={() => router.push('/(tabs)/consultations')} style={styles.cta} />"
patient	patient-app/app/community/post-detail.tsx	23		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/community/post-detail.tsx	49		UI_ACTION_REVIEW	const res = await apiFetch(`/community/posts/${postId}`);
patient	patient-app/app/community/post-detail.tsx	64		UI_ACTION_REVIEW	await apiFetch(`/community/posts/${postId}/vote`, {
patient	patient-app/app/community/post-detail.tsx	78		UI_ACTION_REVIEW	const res = await apiFetch(`/community/posts/${postId}/comment`, {
patient	patient-app/app/community/post-detail.tsx	123		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()}>
patient	patient-app/app/community/post-detail.tsx	175		UI_ACTION_REVIEW	<TouchableOpacity style={styles.actionBtn} onPress={handleVote}>
patient	patient-app/app/community/post-detail.tsx	238		UI_ACTION_REVIEW	onPress={sendComment}
patient	patient-app/app/consultations/appointment-detail.tsx	9		UI_ACTION_REVIEW	import { apiFetch } from '../../src/utils/api';
patient	patient-app/app/consultations/appointment-detail.tsx	21		UI_ACTION_REVIEW	apiFetch<any>(`/appointments/${params.appointmentId}`)
patient	patient-app/app/consultations/appointment-detail.tsx	68		UI_ACTION_REVIEW	"<IconButton icon=""back"" onPress={() => router.back()} />"
patient	patient-app/app/consultations/appointment-detail.tsx	83	/consultations/doctor/[id]	WIRED_CANDIDATE	onPress={() => router.push({ pathname: '/consultations/doctor/[id]', params: { id: appointment?.doctor_id || '1' } })}
patient	patient-app/app/consultations/appointment-detail.tsx	152		UI_ACTION_REVIEW	<Button label={AR ? `دفع ${appointment?.copay_amount || 0} ريال` : `Pay ${appointment?.copay_amount || 0} SAR`} onPress={() => {
patient	patient-app/app/consultations/appointment-detail.tsx	153	/patient/pay-copay	WIRED_CANDIDATE	apiFetch('/patient/pay-copay', { method: 'POST', body: { id: appointment.id } })
patient	patient-app/app/consultations/appointment-detail.tsx	157		UI_ACTION_REVIEW	"<Button variant=""outline"" label={AR ? 'إلغاء الموعد' : 'Cancel Appointment'} onPress={() => router.back()} />"
patient	patient-app/app/consultations/appointment-detail.tsx	166	/consultations/cancel-reschedule	WIRED_CANDIDATE	onPress={() => router.push({ pathname: '/consultations/cancel-reschedule', params: { appointmentId: appointment?.id } })}
patient	patient-app/app/consultations/appointment-detail.tsx	172	/consultations/virtual-waiting-room	WIRED_CANDIDATE	onPress={() => router.push({ pathname: '/consultations/virtual-waiting-room', params: { appointmentId: appointment?.id } })}
patient	patient-app/app/consultations/appointment-detail.tsx	182	/consultations/clinic-location	WIRED_CANDIDATE	onPress={() => router.push({ pathname: '/consultations/clinic-location', params: { appointmentId: appointment?.id } })}
patient	patient-app/app/consultations/appointment-detail.tsx	192	/consultations/home-visit-tracking	WIRED_CANDIDATE	onPress={() => router.push({ pathname: '/consultations/home-visit-tracking', params: { appointmentId: appointment?.id } })}
patient	patient-app/app/consultations/appointments.tsx	82		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()}>
patient	patient-app/app/consultations/appointments.tsx	96		UI_ACTION_REVIEW	onPress={() => setTab(t)}
patient	patient-app/app/consultations/appointments.tsx	142		UI_ACTION_REVIEW	onPress={() => fetchAppointments()}
