archive	member_path	sha256	line_count	kind	role	domain	status	fully_read	evidence
nabdah-backend.zip	audit-artifacts/FULL_E2E_BACKEND_ROUTE_CONTRACTS_20260817.md	5427b2246fb0ad0a376840a6c4e51531c0829dcb2ca3cf7623ee8c6b31d035e3	284	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/FULL_PLAN_RECONCILIATION_WORKING_NOTES_20260817.md	32e5213860b8eab965d095fd6fb62a5ab4a6d2082fe4b1b069d4dcc4089064a5	57	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/FULL_PRODUCTION_E2E_TRACEABILITY_20260817.md	14147c2e08be0e430a611ece44b9ff51398b6a3c95f58d98afbefd736dba969a	328	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/FULL_SYSTEMATIC_QA_EXECUTION_REGISTER_20260818.md	7f379b1831046061c957d862f3fd8f41c19d87d8fd8ab7ad577cb5473f966ae5	94	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/FULL_SYSTEMATIC_QA_FINAL_REPORT_20260818.md	600c1f375983ae8f94ef6cf2483a8079db319b9962956fc5ed2f59ecb07af08f	120	OWNED_SOURCE_MEMBER	repository	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/INSURANCE_NETWORK_PROVENANCE_AUDIT_20260820.md	da859387c93417152d4d1fefbc4e50a0fb5598a95214a2b0b70582263670a28e	57	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/INSURANCE_OFFICIAL_SOURCE_FINDINGS_20260820.md	63640218478c95ac2bf870c12d8ae422e62d593ac38a2a97987a25e34a34d4b6	186	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/LABS_ENGINE_LEGACY_AUTH_DRIFT_20260818.md	8307d877a39c0f63d498b40e3313ab735d9d47f681371f6dcbdfe05f947911d6	18	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/LAB_CONTRACT_RECONCILIATION_BLOCKER_20260818.md	97f4408dcca4df2c9c3082bc5bb6aeb069f7fe6f5f61747006d61156bdfab45b	16	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/LAB_INBOX_ELIGIBILITY_SUMMARY_20260818.json	a9b6af87d89fc27945bb7b47e4a191c4c95aecd875195bda3988e369c83d7a53	17	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_ACTUAL_API_CALLS_20260818.tsv	c8e762bd15fbe0c0ecb8e97fecfa1d1f6233ce316602f06174e07a90386e4fb1	405	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_ACTUAL_API_RECONCILIATION_20260818.md	1fde3696723bed03a4ad9d9b6850b5f102f4e51fe4bec93813153d67f9bdff0d	7	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_ACTUAL_API_ROUTE_MATCH_20260818.tsv	848a6259bd1fe029af62f6758545c55e16988b4eb0ae37a68d8a037c5c162722	405	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_AGENT_TRANSITION_OPEN_WORK_AND_REMAINING_PHASES_20260819.md	eddcf451c503f05417d066e268af831d280ba33c6f2ebc01c485397df3710929	184	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_BACKEND_COMPILED_ROUTES_20260818.tsv	e8fe9cb82f8c284b6d335dac0778a271b36b4edaf1e982267f25749386baa8a5	934	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_BACKEND_DEPENDENCY_MIGRATION_20260819.md	ff71912df8beb2262304b5ba0c859fca8ec334e2dfdbc9f2f3b6eb674e773bd3	47	OWNED_SOURCE_MEMBER	migration	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_BRANCH_COMPONENT_MAP_20260818.md	e9c499a76bec7491261b2abc331ab723dae3cb374e8521511ee75d397c5da9d6	18	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_BRANCH_HISTORY_AND_APP_SCOPE_VERIFICATION_20260818.md	36b7e981b8c699a30120c0c3f27b5689f7101df0b9746e2ed57b067f61ee1a78	36	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_BUILD_ENVIRONMENT_GATE_20260818.md	f5b574babb18b9c91d2689e4d74fb9a49c0949306d24ab8d8bc4ca750fa510be	19	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_CATALOG_GOVERNANCE_PUBLICATION_HARDENING_20260820.md	baae9ba028d6fbfbf873f40bfc2b9e8829bde7e2bb6d5fb7d2a2da857c3c26ab	62	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_DEPENDENCY_REMEDIATION_FINAL_DOUBLE_CHECK_20260819.md	28fcbf36be3f20b3035dc23532747cbc9bd21313e06ed7c2cec101218b7732e7	43	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_DIRECT_BACKEND_BUILD_ENV_BLOCKER_20260818.md	f5cbb53726cb03e8e323f3beeb10997f7354a75c45f64ad43cc370cb2574ef96	7	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_DIRECT_COMPONENT_INVENTORY_20260818.txt	a6a939328fdcebf1593d47e15a72fae698d4188df008e1d2e2e296b8ab7adc12	582	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_DIRECT_SOURCE_BRANCH_EVIDENCE_20260818.md	ebacbb0393afe06cd58d0199961fae8d3889a4e0892c12eca0b064cd398514bc	16	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_ENDPOINT_CONTROLLER_MATCH_20260818.tsv	70e39f96861486dc86bb4f974462b8a34eabde1b38097eb0a2b12945ddf02f9b	588	OWNED_SOURCE_MEMBER	controller	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_ENDPOINT_CONTROLLER_RECONCILIATION_20260818.md	e94f109782a17fc549c6f49cdcbb8ef7a9c7aca2816d1a7c4a090b18e333e0e4	7	OWNED_SOURCE_MEMBER	controller	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_ENDPOINT_CONTROLLER_RECONCILIATION_20260818.tsv	ef4947bd68149cda834b3221e21ae3de5969b3672b239c3c8542efa6a3e6e80f	3166	OWNED_SOURCE_MEMBER	controller	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_EXPANDED_FULL_SYSTEMATIC_QA_MATRIX_20260818.md	9b53cfc5d661fa8308379f68514bb5bc8b9838ff85a1bd8be3c31fd3f2554d6d	72	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_EXPO_MIGRATION_METHOD_20260819.md	1a4656ddd91fb6941cd38c2ac63078ee6e658f75c1f730b4dfd2c4877a30baac	17	OWNED_SOURCE_MEMBER	migration	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_FINAL_PHASED_EXECUTION_PLAN_20260818.md	4d58a7f51bc4cf8b1854322480cee45c9ea128705b664749360199a7607b4de0	141	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_FINAL_REMEDIATION_AND_RELEASE_READINESS_20260815.md	c049d97492ca4962dc4de8593a73e7fd9b73308bce8b1c8c35fee41681c736aa	109	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_FULL_PLAN_STATUS_20260817.md	7dcba00d10f83929f58eed1984615c680da2a2fca2bdc171a890ad24f9a66d36	226	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_GATEKEEPER_REMEDIATION_REPORT_20260817.md	57a906c9a8ba607e84485541422a38be2b93d62dc69a5ab815ab7d3a539bb79d	184	OWNED_SOURCE_MEMBER	repository	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_HARDENING_BASELINE_AND_SAFE_CHANGE_POLICY_20260820.md	18b36e1ea2302041743148d468458eaf32532b3973cdc6a38755ccbe41c1f9cc	44	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_LIVE_RECONCILIATION_REGISTER_20260815.md	26a7d6a4f26628a7b92ad19a29dc57a3afb2e0d5d07950f066195f7ad6caf404	341	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_LOCALE_AND_MONGOOSE_INDEX_HARDENING_20260820.md	5c922d5c929dc3961ec6c5b47ede4cf10385d7cfa679eb487aa743f5df4379f5	47	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_MAIN_VS_RECONCILIATION_COMPLETENESS_REPORT_20260818.md	7d234a0a5dcc6d5c646333d81b4c0604f8f41835836fc259f5c68fab3744f0fa	58	OWNED_SOURCE_MEMBER	repository	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_MASTER_FULL_SYSTEMATIC_QA_AND_REMEDIATION_PLAN_20260818.md	a8aa552e3a54cba876b24b15e6cbe5f2982ec4cbfd22ceff7e8cc84dc4094769	73	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_MOBILE_DEPENDENCY_REMEDIATION_STATUS_20260820.md	01f2e379314d0493c808987afc6f2623d4066e104a5ad37dbc09c4d1a8aea0fd	36	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_NEW_REPOSITORY_BRANCH_INDEX_20260818.txt	65381805c8fd0ce343541fb16fdb724d805a2a75d958fdb3e8166cbf03a49ab8	17	OWNED_SOURCE_MEMBER	repository	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_OPENAPI_INSURANCE_CONTRACT_HARDENING_20260820.md	92ff03d5c47fbeb449cecb926cb4684c92ce453816b0d804f4fba6dd1c6daa00	78	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_OWNER_REVIEWER_NEXT_ACTIONS_20260820.md	5b516813e2b44406e4f928e06174635f51f086dde5f89e5fb249ee9b72a9aad6	66	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PASTED_CONTENT_17_REQUIREMENTS_ANALYSIS_20260818.md	d7a49c6645a4d703f217cab386eae51deb9eb4deada80e0cf0dd55e81ab71dcf	70	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PATIENT_EXPO_SDK57_MIGRATION_20260819.md	7d67776316ce921459239d27ca985e023226fc1063e2a7668a1b44e5a869bffa	47	OWNED_SOURCE_MEMBER	migration	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE10_ADMIN_DEPENDENCY_AUDIT_REMEDIATION_20260819.md	078aad4c371e6ad392885b920a2d3c230f8a0725ada36159284a10a66391d9ea	20	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE10_DEPENDENCY_RISK_TRIAGE_20260819.md	6bbec058760016d1ab56c36bcb2e79740e4d27074a5aaffea1750a02ca69085e	20	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE10_FINAL_DOUBLE_CHECK_20260819.md	21d122dffc1acf05c644031954e73786a1b75066ccff4afb03e8111e3bc0e666	29	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE10_RELEASE_GATE_RECHECK_20260819.md	6bb5fbfe1862d2758dd1abc286bacc2af63ebab1f751652a16d491a72612aa49	25	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE11_FINAL_DOUBLE_CHECK_20260819.md	45444579e85879461b0d6246750600c0db46e431399992df43c1618624d26086	53	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE11_PRESCRIPTIONS_AUTHORIZATION_REMEDIATION_20260819.md	18d2829e22edf0bbad6565f43d9cfa38bc1ef1f95bb7c617dc669b03b2f85273	30	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE11_SANDBOX_ACCEPTANCE_BOUNDARY_20260819.md	4bba2b65cdd7b7421cd46b58d2bf6d8d7aa1b7ac37771cf34647c03b84872b7a	21	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE11_SANDBOX_READONLY_AUTHORIZATION_WAVE1_20260819.md	8d095bf4285ac2ba92ef3417a06d2433fb66d66bae506dcdc03a3aa2e7f4905b	26	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE11_SANDBOX_READONLY_AUTHORIZATION_WAVE2_20260819.md	9e7f58a5f323f2dad97639bc90554dd6b02d849dd92cb8367c351731f7596ad7	28	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE12_FINAL_PRODUCTION_READINESS_REPORT_20260819.md	3ce14d0be8f7a0577364da2dc801ab43a39b2427ec99b8ff6a40d6de49ee69cf	107	OWNED_SOURCE_MEMBER	repository	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE13_CONTRACT_CLASSIFICATION_20260819.md	ff6e08b94a747880dac4f71687835e57c946b3b061ee28c6773743d5fbe70aaf	56	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE13_CONTRACT_INVENTORY_V4_20260819.json	33a0bc05e0388b4f6243924a4639c7da64093a3d12c5656773861c128a121e99	13720	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE13_CONTRACT_INVENTORY_V4_SUMMARY_20260819.md	a89d772802e68b52d7eea8d5710443a06d2f7c275db6e2d91fda17f3d3a647cb	38	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE13_EXIT_CRITERIA_REVIEW_20260819.md	1c646b8694a6eb050bf3a3ab70900e53f6ccdabaecc7ccd465fbb5feee9de8db	34	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE13_UI_ACTION_INVENTORY_V2_20260819.json	a4d4d7169173f75f00dbfb9e32098f0f0513fbba02b29ccf3f8b68d40a5adede	9899	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE13_UI_ACTION_INVENTORY_V2_SUMMARY_20260819.md	dc48f01537dbb0b3780c755b0c708347e213609e54d001527ca88fedc68871e8	64	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE14_EXIT_CRITERIA_REVIEW_20260819.md	4ab9fc43540604d1c8d5e8b3073523fe9c603e5b2e3b1952467fd62ac2de9cce	31	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE14_PROVIDER_CONTRACT_REMEDIATION_20260819.md	108a525549d6e1b9af0d11e2ae33fcd1d1b4da3eb9cf82b78cfd08bbcd7ddb7e	39	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE15_EXIT_CRITERIA_REVIEW_20260819.md	5c26fc980c012130b4b68fae4a750fbc7badee76182d3819661ba6f837e13894	22	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE15_MIGRATION_INDEX_PREFLIGHT_20260819.md	2f90300d5e8734084cc9d3badf85123923f0c5c8cae432393761a7be0aa68c7d	324	OWNED_SOURCE_MEMBER	migration	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE15_REVIEWER_DEPLOYMENT_CANDIDATE_20260819.md	85f96ed2c1dac11eb77585a5747aa992d8503203f0cf1fe180b5fbf24de2592e	65	OWNED_SOURCE_MEMBER	ci/deployment	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE16_CONSULTATION_CASH_AUTOCONFIRM_P0_REMEDIATION_20260819.md	76084ff478527b5f63e3a4f7086ed8b17abd712523524bd31b5bc1eeb44e3743	63	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE16_HOSPITAL_PROVIDER_ROLE_REMEDIATION_20260819.md	f6283c2ffa03def307b308da970f1dcb36ae88994192e38ec8393cf4650ddaea	64	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE16_LAB_EMBEDDED_REPORT_CONTRACT_REMEDIATION_20260819.md	ab718127517f5dcd2624eadcb41a40069de1eda62ad3ccf3e4cb0382bcb0df24	64	OWNED_SOURCE_MEMBER	repository	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE16_NURSING_AUTHORIZATION_P0_REMEDIATION_20260819.md	d5d7143ccb435debe41ab09ddb472701f3f2742a89fa47d4f3c7f5fe8aaf37a6	35	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE16_PRESCRIPTION_CONTRACT_AND_BOLA_REMEDIATION_20260819.md	3e0b08a7e6d49b34f2b2aef59f7650ef013764e66ff1be6b082c67d87c941a2d	119	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE16_PRESCRIPTION_DOCTOR_IDENTITY_P0_REMEDIATION_20260820.md	08d10484f461c49b9b5f32cf6a4c8c3c17c9e0d692d5290cb8840e206e299d23	54	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE16_PROVIDER_SELF_PROFILE_IDENTITY_REMEDIATION_20260820.md	21f7e822f9714be5028b205173bc372a20d7fdcc5946389fbc0d95778d9ebd76	38	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE16_SANDBOX_EXECUTION_REGISTER_20260819.md	be75e98167e60712e6e48c0ea17084d2d26b9c88f8da3216a8e86eb325862773	63	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE17_NATIVE_BUILD_AND_DEVICE_BLOCKERS_20260819.md	26213603e7b79a220dcfe442f4c624daa1986b2e2793b6de75956a35d90f40a1	46	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE18_LOCALE_ACCESSIBILITY_TECHNICAL_ACCEPTANCE_20260819.md	d999c090ab5698617ae9a5dd91ab0cf83f42b904dc010698ef344f8e2e56937b	46	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE19_FINAL_READINESS_VERDICT_20260819.md	fa97fc4fca50c4ca347157cde15748f32033f64d10c67f35b72287379d2b82dd	67	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE19_RERUN_STATUS_AND_EXECUTABLE_BLOCKERS_20260820.md	ccad8b2c1fb1b235f3cb39c32ee9820f436c96f27962d32ad45891e97e0b98d9	53	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE1_MAIN_SOURCE_BASELINE_20260818.md	9fe0d41ad2262b1688328a2f49ffbe13ff41a3bc0ae026ed1bad93792837aa1e	65	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE2_ADDRESS_CREATE_REMEDIATION_TESTS_20260818.md	789c21dad718e958668a9117449062b5158429b2359f2628389ffb66c26e4d7d	22	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE2_CHRONIC_REFILL_CONTRACT_GAP_20260819.md	c5a5ece0c7fa3c4e133fe1134135fe71dfd4cf17e682da1711627a9dcaeb2ea8	18	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE2_CLOSURE_MATRIX_20260818.tsv	077e9c39f9d987f9297951ece60f96c6e1715dcfb45d5c5cac709a78b5c233ca	26	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE2_CONSULTATION_INSURANCE_FINANCIAL_GAP_20260819.md	c8120645751722140f2680233232a2deceef8bd5274d9e6e860d518df1176b05	26	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE2_DIAGNOSTICS_BOOKING_CONTRACT_GAP_20260819.md	5eba0dc2e9c88c4b988e38a006d83ba746f5e9b835ea3a48aa49a17b0570704a	24	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE2_DIAGNOSTICS_LAB_RADIOLOGY_WORKFLOW_GAPS_20260819.md	a9dd7fc2a4f3e910e1dd519ab89b00d4cb6271f8a5d0e693c4d3e297e081a87c	23	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabdah-backend.zip	audit-artifacts/NABDAH_PHASE2_FAMILY_CALENDAR_CONTRACT_GAP_20260819.md	cfc0c298e18beebacab46115f97f02ea04104742af9e26b6f93e1cae3779396b	21	OWNED_SOURCE_MEMBER	source/config	backend	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
