path,group,comparison_status,main_kind,workstation_kind,static_boundary
backend/src/schemas/health.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/home-care.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/hospital-operations.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/image-processing-job.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/insurance.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/inventory.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/job-board.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/lab-result.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/lab.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/leave-request.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/loyalty.schemas.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/maternity.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/medical-profile.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/medical-report.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/medicine.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/mental-health.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/notification.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/nutrition.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/order.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/outbound-referral.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/patient-crm-tag.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/patient-profile.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/pharmacy-chat.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/pharmacy-inventory.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/prescription.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/profile-image-audit-log.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/profile-image-metadata.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/promotion-campaign.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/provider-availability.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/provider-branch.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/provider-profile.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/push-token.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/radiology.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/referral.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/refund-request.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/return-request.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/returns.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/review.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/sla-log.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/slot-lock.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/support.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/system-config.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/systemevent.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/transaction.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/treatment-program.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/universal-activity.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/user.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/schemas/wallet.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/scripts/seed-admin.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/scripts/seed-insurance-companies.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/scripts/seed_test.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/scripts/seed_test_providers.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/scripts/verify-production.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/test/a-enterprise.integration.e2e-spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/test/a1-security.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/test/a2-finance.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/test/a3-analytics.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/test/a4-segments.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/test/a5-coupons.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/test/app.boot.e2e-spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/test/go3-seo-controls.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/tsconfig.build.json,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/tsconfig.json,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
nabd-patient-web.zip,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
nabd_plus_patient_app.zip,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
nabdah-backend.zip,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
packages/shared-contracts/package.json,shared_packages,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
packages/shared-contracts/src/__tests__/provider-contracts.spec.ts,shared_packages,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
packages/shared-contracts/src/index.ts,shared_packages,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
packages/shared-contracts/src/provider-contracts.ts,shared_packages,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
packages/shared-contracts/src/state-machines.ts,shared_packages,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/.detoxrc.js,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/.gitignore,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/.npmrc,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/Dockerfile,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/GoogleService-Info.plist,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/README.md,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app.json,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(auth)/_layout.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(auth)/forgot-password.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(auth)/login.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(auth)/otp.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(auth)/privacy.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(auth)/provider-info.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(auth)/register.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(auth)/reset-password.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(auth)/terms.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(auth)/welcome.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(onboarding)/_layout.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(onboarding)/index.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(onboarding)/language.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(onboarding)/permissions.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(tabs)/_layout.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(tabs)/consultations/index.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(tabs)/diagnostics.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(tabs)/health.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(tabs)/index.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(tabs)/nursing.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(tabs)/pharmacy.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/(tabs)/services.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/_layout.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/ai-assistant.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/ai/chat-doctor.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/ai/monthly-report.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/ai/prescription-translator.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/ai/skin-analysis.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/ai/symptom-checker.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/ai/symptom-timeline.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/ai/triage.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/articles/[slug].tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/articles/bookmarks.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/articles/index.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/authGuestPolicy.test.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/community/hub.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/community/post-detail.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/appointment-detail.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/appointments.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/book/[id].tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/booking-confirm.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/booking-pending.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/booking-success.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/call-history.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/cancel-reschedule.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/chat-with-doctor.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/clinic-confirm.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/clinic-location.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/clinic/[id].tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/doctor-profile.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/doctor-search.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/doctor/[id].tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/follow-up.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/home-visit-tracking.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/incoming-call.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/offer/[id].tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/post-call-rating.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/prescription-from-doctor.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/share-report.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/specialty-select.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/summary.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/video-call.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/video/[id].tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/virtual-waiting-room.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/consultations/waiting-room.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/delivery/address-select.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/book-sample.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/book.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/booking-confirm.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/booking-success.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/cart.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/checkout.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/insurance-approval.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/insurance-upload.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/lab-comparison.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/lab/[id].tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/my-results.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/order/[id].tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/orders.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/package-detail.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/packages.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/results-history.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/sample-tracking.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/search.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/technician-tracking.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/test-detail.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/diagnostics/upload-rx.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/drug-scanner/index.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/emergency/index.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/emergency/sos-active.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/emergency/sos.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/emergency/tracking.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/family/calendar.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/family/chat.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/family/emergency-contacts.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/family/hub.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/family/index.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/family/invite.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/family/join.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/family/member-health.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/family/permission-request.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/family/permissions.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
