archive_path	member_path	sha256	line_count	kind	role	domain	fully_read	evidence_file	evidence_section	line_ranges_read	routes_screens_actions	backend_consumers_or_contracts	auth_ownership	state_transitions	payment_insurance_relevance	error_empty_loading_retry_cancel	existing_tests	notes
nabd_plus_patient_app.zip	e2e/firstTest.e2e.js	e5aacf3efa52fe1c56741eafde448dc3bfaf2e3f8f3a821b480a72dcb1d52129	21	OWNED_TEST	test	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/e2e_firstTest.e2e.js.md	Complete decoded member bytes; static semantic signals	1-21							Member classified as test	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	e2e/jest.config.js	44247be01aa50dc4f7d69cd4139a497ad33913ebb26c86d89a04954d342174c8	12	OWNED_TEST	test	cross-surface	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/e2e_jest.config.js.md	Complete decoded member bytes; static semantic signals	1-12						5: testTimeout: 120000,	Member classified as test	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/polyfills.ts	6a6422d41181cbac522352bb5408d1428620feb9a7c765bc6d3e2d31ea5da2b5	16	OWNED_SOURCE_OR_CONFIG	source/config	consultation/booking	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_polyfills.ts.md	Complete decoded member bytes; static semantic signals	1-16				5: class DOMExceptionPolyfill extends Error {; 9: this.name = name || 'Error';		5: class DOMExceptionPolyfill extends Error {; 9: this.name = name || 'Error';	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/constants/specialties.ts	7816414d7db3b05526fb1f9468b40c4f2e32f60bf01f1da97c73eac47aaf4374	164	OWNED_SOURCE_OR_CONFIG	source/config	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_constants_specialties.ts.md	Complete decoded member bytes; static semantic signals	1-164	109: { id: 'hiv', nameAr: 'فحص نقص المناعة', nameEn: 'HIV Screening', category: 'blood', price: 80, turnaround: '12 ساعة', description: 'الكشف عن فيروس نقص المناعة البشرية' },; 118: { id: 'genetic_screen', nameAr: 'فحص جيني ما قبل الزواج', nameEn: 'Pre-Marital Genetic Screen', category: 'genetics', price: 350, turnaround: '5 أيام', description: 'فحص جيني شامل للكشف عن الأمراض الوراثية' },		147: { id: '6', nameAr: 'إعطاء الأدوية', nameEn: 'Medication Administration', description: 'إعطاء الأدوية الموصوفة والتأكد من الجرعات', basePrice: 40, duration: '20 دقيقة', icon: 'medication' },; 160: { id: '19', nameAr: 'حقنة شرجية', nameEn: 'Enema Administration', description: 'إعطاء الحقنة الشرجية العلاجية في المنزل', basePrice: 100, duration: '30 دقيقة', icon: 'syringe' },	101: { id: 'psa', nameAr: 'مستضد البروستات', nameEn: 'Prostate Specific Antigen (PSA)', category: 'hormones', price: 90, turnaround: '8 ساعات', description: 'فحص للكشف المبكر عن أمراض البروستات' },	15: price: number;; 24: price: number;; 33: basePrice: number;; 42: { id: '4', nameAr: 'قلب وأوعية دموية', nameEn: 'Cardiology', icon: 'monitor_heart', color: '#EF4444', description: 'تشخيص وعلاج أمراض القلب والأوعية الدموية' },; 71: { id: '33', nameAr: 'جراحة قلب مفتوح', nameEn: 'Cardiac Surgery', icon: 'monitor_heart', color: '#BE123C', description: 'العمليات الجراحية للقلب والشرايين' },; 87: { id: 'cbc', nameAr: 'تحليل صورة دم كاملة', nameEn: 'Complete Blood Count (CBC)', category: 'blood', price: 45, turnaround: '4 ساعات', description: 'قياس مكونات الدم الأساسية والكشف عن فقر الدم والعدوى' },; 88: { id: 'fbs', nameAr: 'سكر الدم صائم', nameEn: 'Fasting Blood Sugar (FBS)', category: 'blood', price: 25, turnaround: '2 ساعات', description: 'قياس مستوى السكر في الدم أثناء الصيام' },; 89: { id: 'hba1c', nameAr: 'السكر التراكمي', nameEn: 'HbA1c', category: 'blood', price: 55, turnaround: '6 ساعات', description: 'قياس متوسط مستوى السكر في الدم خلال 3 أشهر' },		Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/constants/index.ts	6d24960799f3542110f9c350d9cb1b37a132c8c07a9fba6bce017abfc29b3ba0	198	OWNED_SOURCE_OR_CONFIG	source/config	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_constants_index.ts.md	Complete decoded member bytes; static semantic signals	1-198	139: { id: 'emergency', nameAr: 'طوارئ', icon: 'emergency', color: '#FF3B30', route: 'emergency' },; 140: { id: 'pharmacy', nameAr: 'صيدلية', icon: 'medication', color: '#22C55E', route: '(tabs)/pharmacy' },; 141: { id: 'diagnostics', nameAr: 'تحاليل', icon: 'science', color: '#8B5CF6', route: '(tabs)/diagnostics' },; 142: { id: 'nursing', nameAr: 'تمريض', icon: 'consultations', color: '#00C9A7', route: '(tabs)/nursing' },; 143: { id: 'mental_health', nameAr: 'صحة نفسية', icon: 'brain', color: '#6366F1', route: 'mental-health' },; 144: { id: 'nutrition', nameAr: 'تغذية', icon: 'food', color: '#22C55E', route: 'nutrition' },; 172: export const CANCELLATION_POLICY = [; 173: { hoursBeforeMin: 24, hoursBeforeMax: Infinity, refundPercent: 100, label: 'قبل 24 ساعة' },	7: ?? (process.env.EXPO_PUBLIC_API_URL ? `${process.env.EXPO_PUBLIC_API_URL.replace(/\/$/, '')}/api/v1` : 'https://api.nabd.plus/api/v1');; 8: export const SOCKET_URL = process.env.EXPO_PUBLIC_SOCKET_URL ?? 'https://api.nabd.plus';; 140: { id: 'pharmacy', nameAr: 'صيدلية', icon: 'medication', color: '#22C55E', route: '(tabs)/pharmacy' },; 142: { id: 'nursing', nameAr: 'تمريض', icon: 'consultations', color: '#00C9A7', route: '(tabs)/nursing' },	14: AUTH_TOKEN: '@nabdah_auth_token',; 15: REFRESH_TOKEN: '@nabdah_refresh_token',	172: export const CANCELLATION_POLICY = [; 173: { hoursBeforeMin: 24, hoursBeforeMax: Infinity, refundPercent: 100, label: 'قبل 24 ساعة' },; 174: { hoursBeforeMin: 12, hoursBeforeMax: 24, refundPercent: 50, label: 'قبل 12 ساعة' },; 175: { hoursBeforeMin: 0, hoursBeforeMax: 12, refundPercent: 0, label: 'قبل 6 ساعات' },	30: { id: '4', nameAr: 'قلب وأوعية', nameEn: 'Cardiology', icon: 'monitor_heart', color: '#EF4444' },; 59: { id: '33', nameAr: 'جراحة قلب', nameEn: 'Cardiac Surgery', icon: 'monitor_heart', color: '#BE123C' },; 91: { id: '1', nameAr: 'ضرب إبر', icon: 'bandage', basePrice: 50 },; 92: { id: '2', nameAr: 'غيار جروح', icon: 'bandaid', basePrice: 80 },; 93: { id: '3', nameAr: 'تركيب كانيولا ومحاليل', icon: 'water', basePrice: 120 },; 94: { id: '4', nameAr: 'رعاية كبار سن', icon: 'user', basePrice: 150 },; 95: { id: '5', nameAr: 'سحب دم للتحاليل', icon: 'bloodtype', basePrice: 60 },; 96: { id: '6', nameAr: 'إعطاء الأدوية', icon: 'medication', basePrice: 40 },	172: export const CANCELLATION_POLICY = [	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/mockData.js	aaf32a37539bf85e0a7d3f6d6e9aacb2753d9ff46698a10b5270002b1c1d6347	1	OWNED_SOURCE_OR_CONFIG	source/config	cross-surface	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_mockData.js.md	Complete decoded member bytes; static semantic signals	1-1							Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/database/core/DatabaseProvider.web.ts	21ae683711e7a96e915df2acfc9b699b8764c2085bbf1f77bb10363e397e810c	39	OWNED_SOURCE_OR_CONFIG	client/state/service	diagnostics/homecare	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_database_core_DatabaseProvider.web.ts.md	Complete decoded member bytes; static semantic signals	1-39	5: * Web export does not use the native SQLite driver. Web screens read/write			6: * through the API; this empty driver exists only so shared startup migrations; 12: async executeSql(_sqlStatement: string, _args: any[] = []): Promise<IDatabaseResult> {; 16: async executeBatch(_sqlStatements: string[]): Promise<void> {}; 30: throw new Error('SQLCipher driver is not available on web');		6: * through the API; this empty driver exists only so shared startup migrations; 30: throw new Error('SQLCipher driver is not available on web');	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/database/core/DatabaseHealthChecker.ts	877fff3ec04932fb338769bcd99dba058d5ac64e15446598883eb35227b3d079	46	OWNED_SOURCE_OR_CONFIG	source/config	family/health	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_database_core_DatabaseHealthChecker.ts.md	Complete decoded member bytes; static semantic signals	1-46				19: // SQLite returns a row with 'ok' if there are no errors; 22: } catch (error) {; 23: console.error('[DatabaseHealthChecker] Integrity check failed', error);; 41: } catch (error) {; 42: console.error('[DatabaseHealthChecker] Ping failed', error);		19: // SQLite returns a row with 'ok' if there are no errors; 22: } catch (error) {; 23: console.error('[DatabaseHealthChecker] Integrity check failed', error);; 41: } catch (error) {; 42: console.error('[DatabaseHealthChecker] Ping failed', error);	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/database/core/DatabaseManager.ts	ba88b820801e444a54888bc9ebf9578f1bf0c3895bf59e207f502ae71165b1f3	60	OWNED_SOURCE_OR_CONFIG	source/config	family/health	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_database_core_DatabaseManager.ts.md	Complete decoded member bytes; static semantic signals	1-60							Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/database/core/TransactionManager.ts	caa4c179e23150dd76642b64c7ed9aceac16437b13139be25107a1e611a40d84	48	OWNED_SOURCE_OR_CONFIG	source/config	chat/support	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_database_core_TransactionManager.ts.md	Complete decoded member bytes; static semantic signals	1-48				30: } catch (error) {; 32: throw error;		30: } catch (error) {; 32: throw error;	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/database/core/ConnectionPool.ts	13688fbbb63ac8139a9c8ac0ff8e71f13a5a608d971ff6e1cabfdf5554a9b452	37	OWNED_SOURCE_OR_CONFIG	source/config	cross-surface	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_database_core_ConnectionPool.ts.md	Complete decoded member bytes; static semantic signals	1-37							Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/database/core/DatabaseProvider.native.ts	4146b6a20a2a2498464bc5af10a3040e9869e8e1fa08139ddcce3b1671733f04	33	OWNED_SOURCE_OR_CONFIG	client/state/service	chat/support	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_database_core_DatabaseProvider.native.ts.md	Complete decoded member bytes; static semantic signals	1-33				20: throw new Error('SQLCipher driver not yet implemented');; 22: throw new Error(`Unsupported database driver type: ${driverType}`);		20: throw new Error('SQLCipher driver not yet implemented');; 22: throw new Error(`Unsupported database driver type: ${driverType}`);	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/database/core/DatabaseProvider.ts	16b5107ca5f1936aacfc208c75a5766de130f0c0204d096d0a272079159d8e4d	4	OWNED_SOURCE_OR_CONFIG	client/state/service	admin/provider-ops	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_database_core_DatabaseProvider.ts.md	Complete decoded member bytes; static semantic signals	1-4							Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/database/monitoring/DatabaseLogger.ts	89342d70906d015061c60eaca0f6ca4bd1e2eda6518b9054296828d706166db5	33	OWNED_SOURCE_OR_CONFIG	source/config	catalog/discovery	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_database_monitoring_DatabaseLogger.ts.md	Complete decoded member bytes; static semantic signals	1-33				5: * Tracks slow queries, transactions, and errors.; 26: static logTransactionRollback(txId: string, error: any) {; 27: logger.error(`Transaction Rolled Back`, { error, txId }, this.TAG);; 30: static logError(sql: string, params: any[], error: any) {; 31: logger.error(`Query Failed`, { error, sql, params }, this.TAG);		5: * Tracks slow queries, transactions, and errors.; 26: static logTransactionRollback(txId: string, error: any) {; 27: logger.error(`Transaction Rolled Back`, { error, txId }, this.TAG);; 30: static logError(sql: string, params: any[], error: any) {; 31: logger.error(`Query Failed`, { error, sql, params }, this.TAG);	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/database/monitoring/SyncLogger.ts	0956e0ecccce43f5c71d4c651d5cf3bfc4c59ab068fd46a33cdda7e2c61ba246	29	OWNED_SOURCE_OR_CONFIG	source/config	catalog/discovery	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_database_monitoring_SyncLogger.ts.md	Complete decoded member bytes; static semantic signals	1-29	18: static logJobRetry(jobId: string, attempt: number, nextRetryAt: number) {; 19: logger.warn(`Sync Job Retrying`, { jobId, attempt, nextRetryAt }, this.TAG);			5: * Tracks sync queue, conflict resolutions, and background job statuses.; 14: static logSyncCompleted(processed: number, failed: number, durationMs: number) {; 15: logger.info(`Background Sync Completed (${durationMs}ms)`, { processed, failed }, this.TAG);; 18: static logJobRetry(jobId: string, attempt: number, nextRetryAt: number) {; 19: logger.warn(`Sync Job Retrying`, { jobId, attempt, nextRetryAt }, this.TAG);; 22: static logJobFailed(jobId: string, error: any) {; 23: logger.error(`Sync Job Failed Permanently`, { error, jobId }, this.TAG);		14: static logSyncCompleted(processed: number, failed: number, durationMs: number) {; 15: logger.info(`Background Sync Completed (${durationMs}ms)`, { processed, failed }, this.TAG);; 18: static logJobRetry(jobId: string, attempt: number, nextRetryAt: number) {; 19: logger.warn(`Sync Job Retrying`, { jobId, attempt, nextRetryAt }, this.TAG);; 22: static logJobFailed(jobId: string, error: any) {; 23: logger.error(`Sync Job Failed Permanently`, { error, jobId }, this.TAG);	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/database/drivers/SQLiteDriver.ts	716f7d2cb03f454fc911c20da298b00e84a8fdf818c3e20023ef7227cd53fff3	138	OWNED_SOURCE_OR_CONFIG	source/config	chat/support	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_database_drivers_SQLiteDriver.ts.md	Complete decoded member bytes; static semantic signals	1-138				"9: * Detects an unrecoverable SQLite corruption error:; 15: private isCorruptionError(error: any): boolean {; 16: const msg = String(error?.message ?? error ?? '');; 17: const code = error?.code;; 21: /disk image is malformed|not a database|SQLitePrepareError|database is corrupt/i.test(msg); 38: console.warn(`[SQLiteDriver] Failed to delete corrupt database ""${this.dbName}""`, e);; 51: } catch (error) {; 52: if (this.isCorruptionError(error)) {"		"9: * Detects an unrecoverable SQLite corruption error:; 15: private isCorruptionError(error: any): boolean {; 16: const msg = String(error?.message ?? error ?? '');; 17: const code = error?.code;; 21: /disk image is malformed|not a database|SQLitePrepareError|database is corrupt/i.test(msg); 30: } catch {; 37: } catch (e) {; 38: console.warn(`[SQLiteDriver] Failed to delete corrupt database ""${this.dbName}""`, e);"	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/database/drivers/IDatabaseDriver.ts	899a6f3649dd4e0cd676889e07de7a2648bb2087bb20f8c8ab8c12feb30fe7a9	26	OWNED_SOURCE_OR_CONFIG	source/config	cross-surface	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_database_drivers_IDatabaseDriver.ts.md	Complete decoded member bytes; static semantic signals	1-26				12: executeSql(sqlStatement: string, args?: any[]): Promise<IDatabaseResult>;; 15: executeBatch(sqlStatements: string[]): Promise<void>;; 25: executeSql(sqlStatement: string, args?: any[]): Promise<IDatabaseResult>;			Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/database/schema/indexes.ts	40cabab544dfff1ff01d57819b2920b2324e9c9b33f36f5520c26b072fdaad62	20	OWNED_SOURCE_OR_CONFIG	source/config	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_database_schema_indexes.ts.md	Complete decoded member bytes; static semantic signals	1-20				9: `CREATE INDEX IF NOT EXISTS idx_sync_queue_status ON sync_queue(status);`,; 10: `CREATE INDEX IF NOT EXISTS idx_sync_metadata_status ON sync_metadata(sync_status);`,; 19: `CREATE INDEX IF NOT EXISTS idx_orders_status ON orders(status);`,			Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/database/schema/tables.ts	c269987c1211ca2b9147e680f44e1ab4c3c0c2e1b311f36c975dcd4e5345454c	422	OWNED_SOURCE_OR_CONFIG	source/config	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_database_schema_tables.ts.md	Complete decoded member bytes; static semantic signals	1-422	366: retry_count INTEGER DEFAULT 0,		30: `CREATE TABLE IF NOT EXISTS roles (; 42: `CREATE TABLE IF NOT EXISTS permissions (	60: status TEXT NOT NULL,; 144: status TEXT NOT NULL,; 157: status TEXT NOT NULL,; 365: status TEXT NOT NULL,; 366: retry_count INTEGER DEFAULT 0,; 379: status TEXT NOT NULL,; 400: // Core requirement: Sync Metadata table to decouple sync state; 407: sync_status TEXT NOT NULL,	156: total_amount REAL NOT NULL,; 171: unit_price REAL NOT NULL,; 183: price REAL NOT NULL,; 221: `CREATE TABLE IF NOT EXISTS wallet (; 364: payload TEXT NOT NULL,; 378: payload TEXT,	366: retry_count INTEGER DEFAULT 0,	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/database/schema/MigrationRunner.ts	6a3c29aed51b2ebe62bf4a86989286623caaa28b1c340f977fcbaaf2cf752ecd	99	OWNED_SOURCE_OR_CONFIG	source/config	cross-surface	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_database_schema_MigrationRunner.ts.md	Complete decoded member bytes; static semantic signals	1-99				63: } catch (error) {; 64: console.error('[MigrationRunner] Critical failure during migration execution', error);; 66: throw error;; 74: private async applyMigration(version: number, description: string, sqlStatements: string[]): Promise<void> {; 78: for (const sql of sqlStatements) {; 86: console.log(`[MigrationRunner] Migration v${version} applied successfully.`);	95: // or restoring from a remote backup if the SQLite file is totally corrupted.	63: } catch (error) {; 64: console.error('[MigrationRunner] Critical failure during migration execution', error);; 66: throw error;	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/sync/SyncWorker.ts	f0fee7bb184a9d775e30c80f3d60f96050779b6d9ea4aae036fc4f843c6c7978	71	OWNED_SOURCE_OR_CONFIG	source/config	identity/session	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_sync_SyncWorker.ts.md	Complete decoded member bytes; static semantic signals	1-71	7: * Delegates actual network operations to registered handlers (usually RemoteDataSources).; 19: * Registers a handler for a specific entity type (e.g., 'users' -> userRemoteDataSource.sync); 21: registerHandler(entityType: string, handler: SyncHandler): void {; 54: console.error(`[SyncWorker] No handler registered for entity type: ${job.entity_type}`);			33: let pendingJobs = await this.queue.getPendingJobs();; 35: while (pendingJobs.length > 0) {; 36: for (const job of pendingJobs) {; 41: pendingJobs = await this.queue.getPendingJobs();; 44: await this.queue.clearCompletedJobs();; 54: console.error(`[SyncWorker] No handler registered for entity type: ${job.entity_type}`);; 55: await this.queue.updateJobStatus(job.id, 'FAILED', true);; 60: await this.queue.updateJobStatus(job.id, 'PROCESSING');		33: let pendingJobs = await this.queue.getPendingJobs();; 35: while (pendingJobs.length > 0) {; 36: for (const job of pendingJobs) {; 41: pendingJobs = await this.queue.getPendingJobs();; 54: console.error(`[SyncWorker] No handler registered for entity type: ${job.entity_type}`);; 55: await this.queue.updateJobStatus(job.id, 'FAILED', true);; 66: } catch (error) {; 67: console.error(`[SyncWorker] Job ${job.id} failed`, error);	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/sync/RetryScheduler.ts	c97b1b0c75693cd8f46c402559f90c64703934a3824324a2400cd05075fbda7b	36	OWNED_SOURCE_OR_CONFIG	source/config	cross-surface	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_sync_RetryScheduler.ts.md	Complete decoded member bytes; static semantic signals	1-36	4: export class RetryScheduler {; 16: * Calculates the delay for the next retry using exponential backoff with jitter.; 18: calculateNextDelay(retryCount: number): number {; 19: if (retryCount >= this.maxRetries) {; 23: // Exponential backoff: base * 2^retry; 24: const backoff = this.baseDelayMs * Math.pow(2, retryCount);; 33: shouldRetry(retryCount: number): boolean {; 34: return retryCount < this.maxRetries;			2: * Manages exponential backoff strategies for failed sync jobs.; 4: export class RetryScheduler {; 16: * Calculates the delay for the next retry using exponential backoff with jitter.; 18: calculateNextDelay(retryCount: number): number {; 19: if (retryCount >= this.maxRetries) {; 23: // Exponential backoff: base * 2^retry; 24: const backoff = this.baseDelayMs * Math.pow(2, retryCount);; 33: shouldRetry(retryCount: number): boolean {		2: * Manages exponential backoff strategies for failed sync jobs.; 4: export class RetryScheduler {; 16: * Calculates the delay for the next retry using exponential backoff with jitter.; 18: calculateNextDelay(retryCount: number): number {; 19: if (retryCount >= this.maxRetries) {; 23: // Exponential backoff: base * 2^retry; 24: const backoff = this.baseDelayMs * Math.pow(2, retryCount);; 33: shouldRetry(retryCount: number): boolean {	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/sync/SyncManager.ts	b835b298d9a84b6084c5b5422118eb4d6f1bbbc99b572d1eb62961862c6c7adf	70	OWNED_SOURCE_OR_CONFIG	source/config	catalog/discovery	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_sync_SyncManager.ts.md	Complete decoded member bytes; static semantic signals	1-70		22: // Subscribe to Domain Events to trigger sync automatically; 23: EventBus.subscribe('entity.created', (event) => this.handleLocalMutation('CREATE', event.entityType, event.payload));; 24: EventBus.subscribe('entity.updated', (event) => this.handleLocalMutation('UPDATE', event.entityType, event.payload));; 25: EventBus.subscribe('entity.deleted', (event) => this.handleLocalMutation('DELETE', event.entityType, { id: event.id, soft: event.soft }));		37: throw new Error('SyncManager not initialized. Call initialize(dbManager) first.');; 67: console.error('[SyncManager] Background sync failed', e);	23: EventBus.subscribe('entity.created', (event) => this.handleLocalMutation('CREATE', event.entityType, event.payload));; 24: EventBus.subscribe('entity.updated', (event) => this.handleLocalMutation('UPDATE', event.entityType, event.payload));; 53: public async handleLocalMutation(operation: string, entityType: string, payload: any): Promise<void> {; 54: await this.queueProcessor.enqueue(operation, entityType, payload);	9: * High-level manager orchestrating Offline-First Synchronization.; 37: throw new Error('SyncManager not initialized. Call initialize(dbManager) first.');; 66: this.worker.startProcessing().catch(e => {; 67: console.error('[SyncManager] Background sync failed', e);	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/sync/ConflictResolver.ts	3a12d816633964d72539c788b8e6749573495502d6cbba0338c020ed0eba10ad	71	OWNED_SOURCE_OR_CONFIG	source/config	cross-surface	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_sync_ConflictResolver.ts.md	Complete decoded member bytes; static semantic signals	1-71				"6: localState: any;; 7: serverState: any;; 29: * Returns the ""winning"" state that should be persisted.; 38: return context.serverState;; 41: return context.localState;; 45: const localTime = context.localState.updated_at || 0;; 46: const serverTime = context.serverState.updated_at || 0;; 47: return localTime > serverTime ? context.localState : context.serverState;"		55: console.error('[ConflictResolver] MANUAL strategy requested but no hook provided. Falling back to SERVER_WINS.');	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/sync/QueueProcessor.ts	42938e9b7537ef6ba470d9a478b3ffbf63831d2c84da7510c25c708e183aee56	76	OWNED_SOURCE_OR_CONFIG	source/config	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_sync_QueueProcessor.ts.md	Complete decoded member bytes; static semantic signals	1-76	2: import { RetryScheduler } from './RetryScheduler';; 10: retry_count: number;; 18: private retryScheduler: RetryScheduler;; 23: this.retryScheduler = new RetryScheduler();; 32: INSERT INTO sync_queue (id, operation, entity_type, payload, status, retry_count, created_at, updated_at); 45: WHERE status = 'PENDING' OR (status = 'FAILED' AND retry_count < 5); 54: * Updates job status and increments retry count if failed.; 56: async updateJobStatus(jobId: string, status: ISyncJob['status'], incrementRetry: boolean = false): Promise<void> {			2: import { RetryScheduler } from './RetryScheduler';; 9: status: 'PENDING' | 'PROCESSING' | 'FAILED' | 'COMPLETED';; 10: retry_count: number;; 18: private retryScheduler: RetryScheduler;; 23: this.retryScheduler = new RetryScheduler();; 32: INSERT INTO sync_queue (id, operation, entity_type, payload, status, retry_count, created_at, updated_at); 33: VALUES (?, ?, ?, ?, 'PENDING', 0, ?, ?); 40: * Fetches pending or eligible failed jobs from the queue.	8: payload: string;; 29: async enqueue(operation: string, entityType: string, payload: any): Promise<void> {; 32: INSERT INTO sync_queue (id, operation, entity_type, payload, status, retry_count, created_at, updated_at); 36: await this.dbManager.driver.executeSql(sql, [id, operation, entityType, JSON.stringify(payload), now, now]);	2: import { RetryScheduler } from './RetryScheduler';; 9: status: 'PENDING' | 'PROCESSING' | 'FAILED' | 'COMPLETED';; 10: retry_count: number;; 14: * Processes the offline sync queue table, ensuring jobs are executed sequentially or safely in parallel.; 18: private retryScheduler: RetryScheduler;; 23: this.retryScheduler = new RetryScheduler();; 32: INSERT INTO sync_queue (id, operation, entity_type, payload, status, retry_count, created_at, updated_at); 33: VALUES (?, ?, ?, ?, 'PENDING', 0, ?, ?)	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd_plus_patient_app.zip	src/data/sync/BackgroundSynchronizer.ts	6fc55fb775b42b713b43b2279f1c943b101ec157f6a15e29478fee0bafe8b583	61	OWNED_SOURCE_OR_CONFIG	source/config	diagnostics/homecare	YES	audit-artifacts/phase0d/phase0d-patient-mobile/evidence/src_data_sync_BackgroundSynchronizer.ts.md	Complete decoded member bytes; static semantic signals	1-61	20: * Registers a background task with the OS to periodically wake up the app and flush the queue.; 22: async registerBackgroundFetch(): Promise<void> {; 28: console.log('[BackgroundSynchronizer] Registering OS background fetch task');; 30: // Register the background fetch task; 32: await BackgroundFetch.registerTaskAsync(SYNC_BACKGROUND_TASK, {; 37: console.log('[BackgroundSynchronizer] Background fetch registered successfully');; 39: console.error('[BackgroundSynchronizer] Failed to register background fetch', err);; 52: // Define the task out of the class so it can be registered at top level in app entry	22: async registerBackgroundFetch(): Promise<void> {	24: if (Constants.appOwnership === 'expo') {	37: console.log('[BackgroundSynchronizer] Background fetch registered successfully');; 39: console.error('[BackgroundSynchronizer] Failed to register background fetch', err);; 59: return BackgroundFetch.BackgroundFetchResult.Failed;		38: } catch (err) {; 39: console.error('[BackgroundSynchronizer] Failed to register background fetch', err);; 58: } catch (err) {; 59: return BackgroundFetch.BackgroundFetchResult.Failed;	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
